date,open,high,low,close,volume,delivery_qty,delivery_pct
2022-01-03,624.8184309714867,633.7178459816038,620.5305800325765,628.135498046875,364988,,
2022-01-04,631.0480033485345,636.0640456911067,621.622754845246,634.648193359375,490270,,
2022-01-05,637.0752938865427,641.5250307996218,629.8749139459894,638.9360961914062,560556,,
2022-01-06,635.0932864904072,636.3472528000012,627.2860692557146,631.5335083007812,405936,,
2022-01-07,632.2616151970666,641.9700469083459,629.4299695294219,639.7451782226562,461258,,
2022-01-10,642.1722256929758,646.7837303216819,632.6660933743489,634.2437133789062,382669,,
2022-01-11,633.8796290122781,643.1430502948295,633.4750913221611,636.0640258789062,384973,,
2022-01-12,638.329419006296,639.7856838405309,632.0594096107517,638.24853515625,310080,,
2022-01-13,639.1383911382379,641.6059705777061,630.0367365527777,632.6256713867188,504205,,
2022-01-14,633.475114273856,634.9718504515158,619.7214841226981,624.0498657226562,395476,,
2022-01-17,619.7215615972726,629.9963583896705,613.6942630971034,627.7310180664062,480464,,
2022-01-18,627.7309079632479,631.7761070404971,614.1391054299141,615.7976684570312,339465,,
2022-01-19,613.8964714698633,615.2718523644129,601.3968657906652,605.52294921875,381315,,
2022-01-20,605.8060806065362,610.1748744570641,595.9762944428484,602.489013671875,716577,,
2022-01-21,602.7317192014191,607.5859345486938,595.9762892616479,602.5294799804688,756242,,
2022-01-24,606.0488383293616,606.0488383293616,572.2715672088636,577.2067260742188,841305,,
2022-01-25,577.2067254222568,590.3131079744476,561.5114080461739,588.2095947265625,694378,,
2022-01-27,582.8294597866366,584.9329729404891,569.3994832026505,577.8134765625,573684,,
2022-01-28,582.5059053028092,598.2416353539259,582.1013675611606,587.6837158203125,627758,,
2022-01-31,590.5153404311881,598.6866232853234,582.505884519051,584.4475708007812,585777,,
2022-02-01,589.5444447441638,594.1559492522491,585.0138240720871,592.0120239257812,466168,,
2022-02-02,592.0121541762143,605.8061991895577,592.0121541762143,600.8306274414062,655296,,
2022-02-03,602.7317309352396,603.5408063459085,594.6413916174674,596.09765625,190996,,
2022-02-04,597.8775809708434,598.6461849184857,588.047793624726,594.8032836914062,494458,,
2022-02-07,592.4569837357733,596.3403560175317,578.7842969122682,581.7777099609375,374542,,
2022-02-08,583.314879673529,587.0364844162885,578.0965979796404,581.21142578125,293638,,
2022-02-09,582.5058727251851,589.5040138053769,581.3327903722452,583.678955078125,555022,,
2022-02-10,579.0270306996332,596.8662728281766,577.3280552588195,587.9668579101562,1047652,,
2022-02-11,585.7420403732847,590.5962563411725,576.8426839358675,580.847412109375,628675,,
2022-02-14,567.1341731367011,574.9413298957116,559.4078409584947,566.163330078125,641335,,
2022-02-15,566.1634032726906,587.8050764142823,564.7880223433771,584.6903076171875,495272,,
2022-02-16,592.4569855467608,594.9649770678766,579.7551417548691,585.5802001953125,481861,,
2022-02-17,587.6028655247844,592.2143708717365,579.9170035280082,587.0365600585938,378219,,
2022-02-18,582.9104550498391,598.3225907783979,582.5868011476284,596.90673828125,717516,,
2022-02-21,595.8144990468727,597.837128403248,586.5914893187099,587.885986328125,448724,,
2022-02-22,570.8557733843098,589.6658594545837,570.8557733843098,588.2095947265625,504349,,
2022-02-23,588.2096489219483,597.0685935003065,588.2096489219483,590.798583984375,398164,,
2022-02-24,566.3252147383141,582.2227731065025,546.908349555794,549.6995239257812,1318752,,
2022-02-25,554.5536829501735,562.9272051953642,549.7399387060007,554.7559814453125,1265970,,
2022-02-28,550.0231756521144,564.8689475932342,518.5921252634624,558.5989379882812,2815617,,
2022-03-02,550.1444241100107,555.281762499944,536.3907942492041,547.9195556640625,1382240,,
2022-03-03,554.1896106742563,554.9986861347916,532.4265829393339,536.5930786132812,1102354,,
2022-03-04,527.0869151906871,539.5460484545791,517.9447896545532,528.3408813476562,1121384,,
2022-03-07,513.697408925739,518.9561626850239,504.31257156062475,508.6813659667969,1363713,,
2022-03-08,512.9287350828131,520.7359511819128,501.96633826473686,517.4188842773438,832978,,
2022-03-09,521.8282063802084,535.4200108254603,510.74439371764197,532.2647705078125,1320865,,
2022-03-10,552.207601022849,571.9885333531922,538.0090176937069,547.8388061523438,2498428,,
2022-03-11,546.099236340373,555.1604187322415,542.0540370600726,549.5376586914062,573279,,
2022-03-14,553.3805971722794,553.3805971722794,537.4830405429881,548.00048828125,970278,,
2022-03-15,559.6910421474573,567.943208423699,552.6524297353687,562.64404296875,2284858,,
2022-03-16,568.1049880583663,571.9478885563808,563.088946085637,571.0175170898438,814521,,
2022-03-17,575.6291299438956,585.2970903280836,573.2424342559733,580.847412109375,1297777,,
2022-03-21,574.4155536577277,576.7617184474369,559.5697239802777,561.1068725585938,1042740,,
