date,open,high,low,close,volume,delivery_qty,delivery_pct
2026-03-27,521.7678156545616,553.3067903258292,511.32145122251427,528.915283203125,11384740,980487,8.61
2026-03-30,526.9159484447987,537.462313919832,502.2745911415895,509.77197265625,3244731,581057,17.91
2026-04-01,529.8149998605647,529.8149998605647,513.120816907471,520.7182006835938,1854124,326276,17.6
2026-04-02,514.820183653563,522.3675353082393,508.9722201262108,519.868408203125,1382666,271245,19.62
2026-04-06,519.8684355022467,525.8163705275235,512.6209665168387,523.2672729492188,1709257,299672,17.53
2026-04-07,520.8180972561257,527.5157702105573,515.9698149981475,519.3685913085938,994818,237199,23.84
2026-04-08,522.3675819562418,588.7943985449393,522.3675819562418,558.8048706054688,15289752,1274420,8.34
2026-04-09,553.806613240466,554.4564107481837,544.0600167078045,549.7080688476562,1974221,354557,17.96
2026-04-10,552.757000888498,585.3955675546044,551.2075541303083,580.84716796875,7676199,1333166,17.37
2026-04-13,550.8576121478254,593.2428343983248,550.8576121478254,572.2001953125,4867094,610731,12.55
2026-04-15,584.7957941245876,590.7437293616163,572.8499533067937,585.8953857421875,2469791,564429,22.85
2026-04-16,589.6940942515771,602.7894967234455,582.2966531366617,597.391357421875,3797212,700944,18.46
2026-04-17,609.7870472004547,649.2732576339268,601.8897807082209,632.6790771484375,8867488,1458512,16.45
2026-04-20,634.1285357097868,640.276413263761,610.8366815127978,620.1334228515625,3748704,1004281,26.79
2026-04-21,620.7831833529187,631.4794597455048,612.286151052597,614.4354248046875,1844260,372125,20.18
2026-04-22,615.5350556806357,633.3288299027382,613.7856665658308,628.88037109375,2992016,631928,21.12
2026-04-23,628.7804104935699,637.7772685133507,619.8834931573584,621.4829711914062,2315288,570119,24.62
2026-04-24,624.781834725534,629.4802063254402,604.1890498585209,626.6311645507812,2586116,552801,21.38
2026-04-27,631.779393816013,648.7734597889121,625.7814881785192,635.3781127929688,3229223,747367,23.14
2026-04-28,638.7769129250408,684.6609127660406,636.627639125466,653.6217041015625,15861517,1676692,10.57
2026-04-29,657.770263285935,679.7126117791697,649.7730564374738,656.7206420898438,5057512,1058539,20.93
2026-04-30,657.6703682631985,659.6196387567578,625.5815369477431,634.4784545898438,3271646,709407,21.68
2026-05-01,634.4784545898438,634.4784545898438,634.4784545898438,634.4784545898438,0,0,0.0
2026-05-04,641.7258828374722,665.5675314822299,637.877190411821,642.9254760742188,3917516,695931,17.76
2026-05-05,644.6248438883861,653.3717890656704,636.4277555047518,646.9740600585938,2183944,513928,23.53
2026-05-06,651.7723559307796,657.770261046707,640.7761965515793,650.772705078125,1811159,429553,23.72
2026-05-07,654.7713325094891,656.7706342881439,640.2763946142408,644.0250854492188,1522560,400215,26.29
2026-05-08,643.7251985260735,648.7234529427465,629.0802886796828,632.8289794921875,1237721,352645,28.49
2026-05-11,629.5801274393724,629.5801274393724,615.4850740917298,620.2833862304688,1261777,278110,22.04
2026-05-12,619.7335896784535,623.5322509080696,587.8946718013312,591.0935668945312,1419785,414652,29.21
2026-05-13,594.7423133851511,616.7846034616846,589.7940292421296,606.2882690429688,1622076,263084,16.22
2026-05-14,607.7877387280735,618.2840730317655,601.789833411678,612.3861083984375,1682108,275141,16.36
2026-05-15,644.7748137003994,657.5203623433142,606.088312675606,616.0348510742188,5968526,810108,13.57
2026-05-18,610.7866730666381,615.6849866669827,595.9418822593458,609.886962890625,1517584,247913,16.34
2026-05-19,623.132367803464,636.1778609368783,614.1855410065052,623.0823974609375,3834175,876657,22.86
2026-05-20,617.7343118528128,617.7343118528128,600.89015687068,610.3868408203125,2626431,908341,34.58
2026-05-21,615.7849373913758,654.471438355584,614.0855187055458,637.877197265625,11446003,1733480,15.14
2026-05-22,637.9272337300431,659.7695810611497,634.9282810888561,652.5720825195312,5876309,1586501,27.0
2026-05-25,658.8199201756686,666.6672164291808,652.5721019868131,658.919921875,3301936,939938,28.47
2026-05-26,658.7699253558245,731.1446729719274,656.2707981731393,712.8510131835938,29037457,4272510,14.71
2026-05-27,719.5486853226024,829.7102235983032,713.8006928097226,808.2677001953125,57324845,6124765,10.68
2026-05-28,808.2677001953125,808.2677001953125,808.2677001953125,808.2677001953125,0,0,0.0
2026-05-29,821.6130996784713,859.5498025483846,761.2841312138272,773.030029296875,44779830,6058575,13.53
