timestamp,open,high,low,close,volume
2026-08-17T09:15:00+05:30,75.3,100.3,75.3,94.9,322
2026-08-17T09:16:00+05:30,94.05,103.4,93.6,97.3,214
2026-08-17T09:17:00+05:30,96.85,106.3,95.8,101.6,241
2026-08-17T09:18:00+05:30,105.3,113.65,100.25,101.25,362
2026-08-17T09:19:00+05:30,99.4,103.6,94.2,96.85,384
2026-08-17T09:20:00+05:30,96.65,102.65,95.2,98.25,176
2026-08-17T09:21:00+05:30,98.25,98.25,95.3,98.25,34
2026-08-17T09:22:00+05:30,100.9,104.35,99.05,100.5,94
2026-08-17T09:23:00+05:30,100.7,101.8,92.9,94.0,144
2026-08-17T09:24:00+05:30,95.15,95.25,90.95,90.95,59
2026-08-17T09:25:00+05:30,91.8,92.65,84.95,85.45,173
2026-08-17T09:26:00+05:30,85.8,92.0,85.55,91.6,73
2026-08-17T09:27:00+05:30,90.9,94.0,90.9,94.0,84
2026-08-17T09:28:00+05:30,95.0,95.4,94.1,94.4,50
2026-08-17T09:29:00+05:30,93.7,95.85,92.2,92.2,47
2026-08-17T09:30:00+05:30,93.75,95.55,91.55,93.45,156
2026-08-17T09:31:00+05:30,92.95,94.8,92.15,93.55,57
2026-08-17T09:32:00+05:30,94.45,97.2,94.2,97.15,73
2026-08-17T09:33:00+05:30,96.8,97.85,95.75,97.0,42
2026-08-17T09:34:00+05:30,95.45,95.85,94.0,94.95,45
2026-08-17T09:35:00+05:30,94.8,94.8,91.5,92.3,108
2026-08-17T09:36:00+05:30,91.55,92.2,88.35,90.05,192
2026-08-17T09:37:00+05:30,91.35,92.35,88.4,88.75,348
2026-08-17T09:38:00+05:30,88.9,90.35,86.95,88.3,89
2026-08-17T09:39:00+05:30,90.0,92.05,88.65,89.95,210
2026-08-17T09:40:00+05:30,89.55,90.75,86.2,86.5,286
2026-08-17T09:41:00+05:30,86.05,86.3,81.4,81.6,603
2026-08-17T09:42:00+05:30,82.0,86.45,80.7,86.45,131
2026-08-17T09:43:00+05:30,85.25,85.5,82.75,83.3,43
2026-08-17T09:44:00+05:30,84.35,85.0,82.55,85.0,34
2026-08-17T09:45:00+05:30,84.7,86.2,83.85,84.4,54
2026-08-17T09:46:00+05:30,84.85,85.65,84.8,85.65,17
2026-08-17T09:47:00+05:30,86.15,87.2,86.1,86.95,31
2026-08-17T09:48:00+05:30,87.3,88.0,85.0,85.0,59
2026-08-17T09:49:00+05:30,84.5,84.5,83.3,84.15,14
2026-08-17T09:50:00+05:30,83.0,84.05,82.7,83.6,25
2026-08-17T09:51:00+05:30,81.25,84.25,81.25,82.6,68
2026-08-17T09:52:00+05:30,82.85,83.75,82.55,83.0,9
2026-08-17T09:53:00+05:30,84.5,86.6,84.5,86.25,20
2026-08-17T09:54:00+05:30,86.25,86.25,83.6,84.2,23
2026-08-17T09:55:00+05:30,83.95,84.1,83.3,83.65,16
2026-08-17T09:56:00+05:30,83.9,85.55,83.9,84.9,13
2026-08-17T09:57:00+05:30,86.25,86.25,84.5,85.3,16
2026-08-17T09:58:00+05:30,85.05,86.15,84.6,85.95,34
2026-08-17T09:59:00+05:30,86.4,86.9,84.9,86.9,21
2026-08-17T10:00:00+05:30,86.9,86.9,85.25,86.2,196
2026-08-17T10:01:00+05:30,86.2,86.2,82.8,82.8,28
2026-08-17T10:02:00+05:30,82.85,84.85,82.6,84.85,4
2026-08-17T10:03:00+05:30,85.0,85.65,84.6,85.65,14
2026-08-17T10:04:00+05:30,85.85,85.95,84.35,84.35,19
2026-08-17T10:05:00+05:30,85.05,85.95,84.8,85.95,20
2026-08-17T10:06:00+05:30,86.0,86.55,85.8,85.8,8
2026-08-17T10:07:00+05:30,86.25,87.4,86.15,86.85,30
2026-08-17T10:08:00+05:30,86.65,86.95,84.8,85.15,24
2026-08-17T10:09:00+05:30,85.3,85.8,85.3,85.65,7
2026-08-17T10:10:00+05:30,85.8,86.85,85.8,86.85,21
2026-08-17T10:11:00+05:30,86.7,88.3,85.15,88.1,38
2026-08-17T10:12:00+05:30,89.6,89.6,87.45,87.45,5
2026-08-17T10:13:00+05:30,87.55,87.55,86.85,87.15,36
2026-08-17T10:14:00+05:30,87.5,87.5,86.75,86.75,46
2026-08-17T10:15:00+05:30,87.0,88.0,86.2,86.2,57
2026-08-17T10:16:00+05:30,86.4,87.0,86.2,86.2,9
2026-08-17T10:17:00+05:30,87.05,92.5,87.05,92.5,21
2026-08-17T10:18:00+05:30,91.65,101.25,91.65,99.6,139
2026-08-17T10:19:00+05:30,100.6,101.4,96.95,99.95,73
2026-08-17T10:20:00+05:30,100.45,101.0,97.5,97.65,150
2026-08-17T10:21:00+05:30,98.1,101.8,98.1,100.15,126
2026-08-17T10:22:00+05:30,100.35,104.1,100.1,104.05,70
2026-08-17T10:23:00+05:30,103.6,111.75,103.55,105.95,151
2026-08-17T10:24:00+05:30,106.9,111.6,105.95,111.6,99
2026-08-17T10:25:00+05:30,111.9,111.9,105.7,106.15,80
2026-08-17T10:26:00+05:30,106.15,106.6,101.25,101.85,89
2026-08-17T10:27:00+05:30,102.05,102.45,101.25,102.25,350
2026-08-17T10:28:00+05:30,102.15,102.3,100.2,100.95,190
2026-08-17T10:29:00+05:30,100.8,103.55,100.8,102.9,68
2026-08-17T10:30:00+05:30,102.75,106.8,102.75,104.4,55
2026-08-17T10:31:00+05:30,103.8,105.7,102.8,105.15,23
2026-08-17T10:32:00+05:30,105.55,105.7,104.05,104.4,47
2026-08-17T10:33:00+05:30,105.0,105.2,102.65,104.95,46
2026-08-17T10:34:00+05:30,105.5,105.5,103.65,103.7,38
2026-08-17T10:35:00+05:30,103.0,103.0,101.75,101.75,24
2026-08-17T10:36:00+05:30,101.3,102.05,99.6,101.4,91
2026-08-17T10:37:00+05:30,101.45,102.45,99.65,102.25,45
2026-08-17T10:38:00+05:30,102.15,103.4,101.55,103.0,47
2026-08-17T10:39:00+05:30,102.85,103.35,102.05,102.05,16
2026-08-17T10:40:00+05:30,102.3,102.3,99.55,100.75,40
2026-08-17T10:41:00+05:30,99.9,100.8,99.05,99.05,58
2026-08-17T10:42:00+05:30,99.15,102.4,98.8,102.4,79
2026-08-17T10:43:00+05:30,102.6,108.2,102.2,106.1,231
2026-08-17T10:44:00+05:30,106.15,107.35,104.35,105.2,100
2026-08-17T10:45:00+05:30,105.4,109.1,105.3,105.95,111
2026-08-17T10:46:00+05:30,108.0,108.0,103.55,104.0,92
2026-08-17T10:47:00+05:30,104.0,106.35,103.45,105.15,104
2026-08-17T10:48:00+05:30,104.1,104.2,102.0,102.0,125
