entry_time,exit_time,signal_type,strike,entry_price,exit_price,quantity,pnl,pnl_pct,exit_reason,max_profit_pct,max_loss_pct,duration_minutes,hit_breakeven,trailing_activated
2026-01-28 14:55:00+05:30,2026-01-28 15:25:00+05:30,BUY_CE,82400,248.3,239.01,10,-112.87,-3.74,time_exit,14.46,-12.42,30,False,False
2026-01-28 14:58:00+05:30,2026-01-28 15:25:00+05:30,BUY_CE,82400,256.51,239.01,10,-194.95,-6.82,time_exit,10.8,-15.23,27,False,False
2026-01-28 15:02:00+05:30,2026-01-28 15:25:00+05:30,BUY_CE,82400,272.22,239.01,10,-352.11,-12.2,time_exit,2.86,-20.12,23,False,False
2026-01-29 11:00:00+05:30,2026-01-29 13:07:00+05:30,BUY_CE,82100,173.27,359.95,10,1846.77,107.74,trailing_sl,138.27,-37.96,127,True,True
2026-01-29 11:17:00+05:30,2026-01-29 11:54:00+05:30,BUY_CE,82200,139.04,83.34,10,-576.99,-40.06,stoploss,30.79,-44.84,37,False,False
2026-01-29 11:22:00+05:30,2026-01-29 11:38:00+05:30,BUY_CE,82200,163.86,98.22,10,-676.44,-40.06,stoploss,10.98,-43.73,16,False,False
2026-01-29 11:35:00+05:30,2026-01-29 12:21:00+05:30,BUY_PE,82000,141.49,84.81,10,-586.81,-40.06,stoploss,18.88,-40.81,46,False,False
2026-01-29 11:54:00+05:30,2026-01-29 12:09:00+05:30,BUY_PE,81900,117.32,70.32,10,-489.97,-40.06,stoploss,2.03,-46.94,15,False,False
2026-01-29 12:09:00+05:30,2026-01-29 13:06:00+05:30,BUY_CE,82300,96.7,251.16,10,1524.63,159.74,target_4x,161.07,-29.26,57,True,True
2026-01-29 12:32:00+05:30,2026-01-29 13:07:00+05:30,BUY_CE,82300,113.81,209.47,10,936.59,84.05,trailing_sl,121.81,-37.75,35,True,True
2026-01-29 12:49:00+05:30,2026-01-29 13:07:00+05:30,BUY_CE,82300,110.56,209.47,10,969.12,89.46,trailing_sl,128.34,-0.24,18,True,True
2026-01-29 12:52:00+05:30,2026-01-29 13:29:00+05:30,BUY_CE,82400,125.98,75.51,10,-524.66,-40.06,stoploss,52.21,-42.97,37,False,False
2026-01-29 12:55:00+05:30,2026-01-29 13:29:00+05:30,BUY_CE,82500,82.23,49.29,10,-349.42,-40.06,stoploss,68.79,-44.12,34,False,False
2026-01-29 13:04:00+05:30,2026-01-29 13:21:00+05:30,BUY_CE,82500,110.71,66.36,10,-463.51,-40.06,stoploss,25.37,-42.51,17,False,False
2026-01-29 13:08:00+05:30,2026-01-29 13:18:00+05:30,BUY_CE,82500,136.59,81.87,10,-567.17,-40.06,stoploss,0.0,-50.69,10,False,False
2026-01-29 13:34:00+05:30,2026-01-29 15:02:00+05:30,BUY_CE,82500,124.87,74.85,10,-520.25,-40.06,stoploss,95.72,-48.47,88,False,False
2026-01-29 13:37:00+05:30,2026-01-29 14:55:00+05:30,BUY_CE,82600,77.93,77.85,10,-20.78,-0.1,stoploss,105.25,-38.79,78,True,False
2026-01-29 13:45:00+05:30,2026-01-29 14:07:00+05:30,BUY_CE,82600,110.31,66.12,10,-461.9,-40.06,stoploss,27.59,-43.3,22,False,False
2026-01-29 13:48:00+05:30,2026-01-29 14:06:00+05:30,BUY_CE,82700,73.67,44.16,10,-315.14,-40.06,stoploss,25.01,-44.62,18,False,False
2026-01-29 13:51:00+05:30,2026-01-29 14:06:00+05:30,BUY_CE,82700,71.57,42.9,10,-306.72,-40.06,stoploss,17.57,-42.99,15,False,False
2026-01-29 14:06:00+05:30,2026-01-29 14:12:00+05:30,BUY_PE,82400,72.37,43.38,10,-309.92,-40.06,stoploss,24.98,-45.56,6,False,False
2026-01-29 14:09:00+05:30,2026-01-29 14:12:00+05:30,BUY_PE,82400,83.78,50.22,10,-355.64,-40.06,stoploss,1.81,-52.97,3,False,False
2026-01-29 14:29:00+05:30,2026-01-29 14:41:00+05:30,BUY_CE,82700,61.01,36.57,10,-264.41,-40.06,stoploss,24.81,-41.32,12,False,False
2026-01-29 14:32:00+05:30,2026-01-29 14:41:00+05:30,BUY_CE,82700,62.31,37.35,10,-269.62,-40.06,stoploss,22.21,-42.55,9,False,False
2026-01-29 15:02:00+05:30,2026-01-29 15:03:00+05:30,BUY_PE,82400,7.96,4.77,10,-51.88,-40.06,stoploss,21.26,-76.12,1,False,False
