Date,Spot_Price,Fut_Close,Fut_OI,Fut_OI_Chg,Fut_Volume,Near_Expiry,Max_Call_OI_Strike,Max_Call_OI,Max_Put_OI_Strike,Max_Put_OI,PCR_OI,ATM_IV
2026-06-08,241.2,241.85,51477400,1287000,4533,2026-06-30,260.0,2884700,250.0,869700,0.4232,0.3989
2026-06-09,249.95,251.55,50817000,-660400,6145,2026-06-30,260.0,2574000,250.0,1072500,0.5283,0.3829
2026-06-10,242.3,243.4,51773800,956800,3873,2026-06-30,260.0,2753400,250.0,993200,0.4928,0.392
2026-06-11,240.2,241.45,53201200,1427400,3899,2026-06-30,260.0,2836600,250.0,973700,0.4953,0.3893
2026-06-12,249.9,251.35,55781700,2580500,7730,2026-06-30,260.0,2707900,250.0,1089400,0.5245,0.371
2026-06-15,257.2,258.4,56375800,594100,7920,2026-06-30,260.0,2566200,250.0,1030900,0.5345,0.3926
2026-06-16,259.65,260.6,56475900,100100,8721,2026-06-30,260.0,2713100,260.0,1402700,0.6365,0.3416
2026-06-17,259.45,260.35,56894500,418600,10435,2026-06-30,270.0,2952300,265.0,1344200,0.5572,0.3584
2026-06-18,255.95,256.5,56778800,-115700,4557,2026-06-30,270.0,3203200,265.0,1432600,0.5885,0.3706
2026-06-19,254.05,254.4,57878600,1099800,5273,2026-06-30,270.0,3511300,245.0,1913600,0.6248,0.3631
2026-06-22,254.65,254.9,57232500,-646100,2661,2026-06-30,260.0,3382600,245.0,1940900,0.6288,0.366
2026-06-23,249.85,249.75,53956500,-3276000,4644,2026-06-30,260.0,3117400,245.0,1851200,0.6331,0.411
2026-06-24,244.15,244.25,36093200,-17863300,29783,2026-06-30,270.0,2471300,245.0,1528800,0.6143,0.3892
2026-06-25,240.75,240.5,23394800,-12698400,14718,2026-06-30,270.0,2398500,245.0,1478100,0.6279,0.372
2026-06-29,238.75,239.2,11388000,-12006800,11730,2026-06-30,270.0,1944800,245.0,1430000,0.6807,0.0
2026-07-01,246.98,248.13,58546000,496400,4739,2026-07-28,260.0,1759300,240.0,908850,0.5455,0.3963
2026-07-02,249.0,250.58,59502300,956300,4556,2026-07-28,260.0,3646350,240.0,983675,0.5135,0.4021
2026-07-03,248.27,249.42,59914750,412450,4310,2026-07-28,260.0,3215650,250.0,1089525,0.5731,0.3952
2026-07-06,248.42,249.49,60396550,481800,2721,2026-07-28,260.0,3003950,250.0,1027475,0.5459,0.3836
2026-07-07,266.27,267.39,61566375,1169825,12467,2026-07-28,280.0,2115175,250.0,1425325,0.6564,0.3949
2026-07-13,266.77,266.97,53947000,1907125,8770,2026-07-28,280.0,3708400,270.0,1815875,0.5888,0.4772
2026-07-15,270.09,270.58,56116925,1998375,8226,2026-07-28,300.0,3666425,270.0,1697250,0.5697,0.4858
2026-07-16,272.96,273.18,50411975,-5704950,16311,2026-07-28,300.0,3358000,270.0,1657100,0.6277,0.4632
2026-07-21,270.23,270.6,45829400,-273750,4135,2026-07-28,280.0,3228425,260.0,1808575,0.6187,0.4626
2026-07-23,261.55,261.44,30508525,-13590775,10955,2026-07-28,280.0,2872550,260.0,1492850,0.6602,0.3771
2026-07-27,258.28,259.13,9134125,-8152275,11554,2026-07-28,280.0,2874375,240.0,1443575,0.7563,0.0
2026-07-29,287.33,284.38,53841150,-151475,23369,2026-08-25,300.0,3682850,250.0,2078675,0.7886,0.5075
2026-07-31,284.86,283.36,67461125,3715700,26753,2026-08-25,300.0,6141125,250.0,2991175,0.6988,0.4321
2026-08-03,287.99,287.15,67402725,-58400,10412,2026-08-25,300.0,6223250,270.0,3326975,0.696,0.4274
2026-08-04,291.0,289.65,66263925,-1138800,6189,2026-08-25,300.0,6445900,270.0,3326975,0.7092,0.4303
2026-08-06,288.65,285.95,69780700,2109700,23425,2026-08-25,300.0,9218075,280.0,2876200,0.5761,0.4495
2026-08-07,280.74,278.85,70567275,786575,13252,2026-08-25,300.0,10798525,280.0,3443775,0.4973,0.4287
2026-08-11,280.51,278.6,76529550,3317850,9660,2026-08-25,300.0,11105125,280.0,3471150,0.3999,0.4431
2026-08-12,279.35,277.45,76097025,-432525,5339,2026-08-25,300.0,10884300,280.0,3409100,0.4006,0.4343
2026-08-13,279.81,279.15,76237550,140525,3894,2026-08-25,300.0,10519300,280.0,3434650,0.4361,0.4118
2026-08-14,276.35,277.1,74573150,-1664400,6174,2026-08-25,300.0,10121450,280.0,3379900,0.4412,0.3759
2026-08-19,272.4,273.0,73432525,228125,13585,2026-08-25,300.0,9232675,270.0,3286825,0.4526,0.3861
2026-08-27,284.71,284.1,70667650,684375,3681,2026-09-29,300.0,4153700,280.0,2377975,0.6489,0.3261
2026-09-02,267.7,266.85,76533200,3000300,11237,2026-09-29,290.0,5257825,270.0,3188275,0.6492,0.3465
