Timestamp,Nifty_Spot,BankNifty_Spot,India_VIX,Nifty_PCR,BankNifty_PCR
2026-09-02 09:15:10,23845.05,56917.50,11.38,0.8368,1.3247
2026-09-02 09:16:16,23823.55,56922.25,11.77,0.8853,1.3259
2026-09-02 09:17:21,23821.10,56895.00,11.83,0.8880,1.3265
2026-09-02 09:18:26,23834.50,56954.15,11.86,0.8330,1.2173
2026-09-02 09:19:34,23829.70,56940.10,11.83,0.8388,1.3171
2026-09-02 09:20:42,23824.10,56953.55,11.80,0.8877,1.2101
2026-09-02 09:21:47,23810.05,56933.30,11.82,0.8920,1.3133
2026-09-02 09:22:53,23805.75,56953.65,11.82,0.8799,1.2025
2026-09-02 09:23:58,23795.90,56962.80,11.89,0.8382,1.2006
2026-09-02 09:25:02,23805.55,57005.00,12.11,0.8165,1.2039
2026-09-02 09:26:06,23815.70,57024.65,11.82,0.8179,1.2044
2026-09-02 09:27:12,23825.60,57050.10,11.94,0.7800,1.1185
2026-09-02 09:28:16,23824.95,57020.00,11.80,0.8304,1.2052
2026-09-02 09:29:21,23821.65,57023.20,11.84,0.8358,1.2069
2026-09-02 09:30:26,23830.30,57024.70,11.96,0.7962,1.2064
2026-09-02 09:31:30,23822.00,56992.85,12.02,0.8288,1.2065
2026-09-02 09:32:34,23822.25,56986.60,11.99,0.8283,1.2077
2026-09-02 09:33:40,23828.30,57032.55,11.95,0.7900,1.2098
2026-09-02 09:34:44,23837.45,57057.35,11.77,0.7931,1.1190
2026-09-02 09:35:48,23838.40,57068.10,11.84,0.7917,1.1169
2026-09-02 09:36:52,23836.65,57048.45,11.87,0.7966,1.2062
2026-09-02 09:37:57,23840.80,57069.55,11.95,0.7940,1.1152
2026-09-02 09:39:02,23837.70,57072.45,11.94,0.7926,1.1154
2026-09-02 09:40:06,23828.45,57054.55,11.96,0.7897,1.1146
2026-09-02 09:41:12,23839.50,57078.00,11.92,0.7869,1.1150
2026-09-02 09:42:16,23844.85,57091.10,11.81,0.7834,1.1156
2026-09-02 09:43:20,23847.55,57072.25,11.83,0.7836,1.1154
2026-09-02 09:44:24,23844.05,57075.05,11.86,0.7840,1.1163
2026-09-02 09:45:28,23838.10,57057.40,11.95,0.7840,1.1165
2026-09-02 09:46:32,23832.65,57027.80,11.96,0.7832,1.2046
2026-09-02 09:47:38,23824.15,57005.05,12.01,0.8157,1.2046
2026-09-02 09:48:42,23824.75,57011.95,11.99,0.8163,1.2038
2026-09-02 09:49:46,23836.90,57036.00,11.98,0.7778,1.2014
2026-09-02 09:50:50,23844.15,57058.70,11.90,0.7694,1.1123
2026-09-02 09:51:54,23835.80,57039.50,11.94,0.7769,1.1970
2026-09-02 09:52:58,23832.30,57027.10,11.92,0.7766,1.1949
2026-09-02 09:54:02,23833.15,57034.40,11.95,0.7785,1.1960
