Timestamp,Nifty_Spot,BankNifty_Spot,India_VIX,Nifty_PCR,BankNifty_PCR
2026-07-01 09:15:14,23912.95,57607.30,13.85,1.0150,0.8443
2026-07-01 09:16:19,23912.00,57599.20,13.95,0.9959,0.8459
2026-07-01 09:17:26,23904.15,57524.40,14.00,0.9878,0.8857
2026-07-01 09:18:31,23907.65,57523.70,14.01,0.9971,0.8777
2026-07-01 09:19:36,23922.15,57581.95,13.96,0.9962,0.8378
2026-07-01 09:20:43,23917.95,57562.15,13.94,0.9979,0.8402
2026-07-01 09:21:48,23916.10,57561.15,13.95,0.9993,0.8414
2026-07-01 09:22:52,23917.35,57574.15,13.93,0.9834,0.8413
2026-07-01 09:23:57,23922.40,57586.45,13.93,0.9806,0.8433
2026-07-01 09:25:02,23911.55,57562.90,13.97,0.9751,0.8430
2026-07-01 09:26:07,23918.80,57562.35,13.93,0.9748,0.8444
2026-07-01 09:27:12,23915.60,57547.55,13.92,0.9641,0.8788
2026-07-01 09:28:18,23915.65,57529.30,13.92,0.9701,0.8788
2026-07-01 09:29:23,23919.55,57518.30,13.92,0.9691,0.8775
2026-07-01 09:30:31,23933.70,57546.90,13.87,0.9454,0.8769
2026-07-01 09:31:35,23927.05,57544.75,13.93,0.9406,0.8759
2026-07-01 09:32:40,23924.90,57551.55,13.88,0.9650,0.8388
2026-07-01 09:33:46,23919.00,57546.75,13.87,0.9603,0.8751
2026-07-01 09:34:52,23915.45,57519.15,13.89,0.9624,0.8726
2026-07-01 09:35:58,23925.45,57552.45,13.84,0.9393,0.8367
2026-07-01 09:37:03,23927.00,57547.55,13.85,0.9389,0.8722
2026-07-01 09:38:09,23932.25,57570.30,13.81,0.9409,0.8365
2026-07-01 09:39:13,23944.55,57601.85,13.79,0.9517,0.8373
2026-07-01 09:40:19,23942.40,57598.75,13.76,0.9596,0.8378
2026-07-01 09:41:24,23941.90,57622.80,13.75,0.9726,0.8384
2026-07-01 09:42:29,23924.70,57597.20,13.80,1.0038,0.8388
2026-07-01 09:43:35,23936.15,57642.20,13.75,0.9807,0.8401
2026-07-01 09:44:55,23943.35,57664.90,13.71,0.9731,0.8351
2026-07-01 09:46:01,23946.90,57664.20,13.70,0.9733,0.8336
2026-07-01 09:47:05,23952.65,57696.00,13.71,0.9779,0.8353
2026-07-01 09:48:09,23953.80,57692.05,13.69,0.9860,0.8330
2026-07-01 09:49:13,23956.60,57688.65,13.69,0.9945,0.8325
2026-07-01 09:50:21,23953.45,57644.40,13.68,1.0043,0.8378
2026-07-01 09:51:41,23946.75,57601.50,13.70,1.0069,0.8379
2026-07-01 09:52:59,23948.10,57590.20,13.70,1.0096,0.8364
2026-07-01 09:54:03,23957.90,57630.40,13.70,1.0097,0.8362
2026-07-01 09:55:07,23966.20,57649.05,13.70,1.0112,0.8360
2026-07-01 09:56:12,23977.10,57682.10,13.65,0.9305,0.8301
2026-07-01 09:57:15,23977.20,57653.55,13.60,0.9473,0.8301
2026-07-01 09:58:19,23974.95,57633.00,13.62,1.0561,0.8350
2026-07-01 09:59:23,23980.15,57655.00,13.62,0.9757,0.8276
2026-07-01 10:00:28,23995.10,57680.40,13.60,0.9914,0.8295
2026-07-01 10:01:33,23988.10,57662.80,13.57,1.0249,0.8312
2026-07-01 10:02:37,23982.20,57666.30,13.57,1.0390,0.8323
2026-07-01 10:03:42,23977.00,57629.75,13.59,1.0468,0.8386
2026-07-01 10:04:47,23965.45,57599.95,13.66,1.1605,0.8387
2026-07-01 10:05:52,23970.50,57602.15,13.64,1.1689,0.8386
2026-07-01 10:06:57,23974.80,57599.05,13.66,1.1727,0.8386
2026-07-01 10:08:01,23966.70,57590.80,13.66,1.1725,0.8384
2026-07-01 10:09:05,23972.60,57640.20,13.65,1.1832,0.8393
2026-07-01 10:10:10,23982.00,57659.55,13.61,1.0734,0.8333
2026-07-01 10:11:18,23987.65,57674.65,13.56,1.0769,0.8346
2026-07-01 10:12:23,23981.05,57668.40,13.54,1.0794,0.8371
2026-07-01 10:13:28,23982.00,57695.25,13.56,1.0873,0.8372
2026-07-01 10:14:37,23986.40,57733.60,13.58,1.0906,0.8410
2026-07-01 10:15:42,23992.20,57744.45,13.57,1.0924,0.8439
2026-07-01 10:16:47,23991.80,57776.05,13.56,1.0980,0.8397
2026-07-01 10:17:52,23997.45,57786.10,13.57,1.1010,0.8453
2026-07-01 10:18:58,24001.70,57822.40,13.57,1.1113,0.8487
2026-07-01 10:21:02,24003.45,57800.35,13.58,1.1465,0.8551
2026-07-01 10:22:08,24007.65,57822.20,13.56,1.1619,0.8633
2026-07-01 10:23:14,24015.25,57852.40,13.55,1.1670,0.8583
2026-07-01 10:24:18,24017.90,57866.35,13.56,1.1811,0.8583
2026-07-01 10:25:23,24011.50,57853.15,13.58,1.1903,0.8599
2026-07-01 10:26:26,24001.15,57815.35,13.58,1.1941,0.8727
2026-07-01 10:27:30,23997.25,57816.10,13.57,1.1976,0.8741
2026-07-01 10:28:36,23995.05,57814.65,13.55,1.1950,0.8744
2026-07-01 10:29:41,23995.70,57833.95,13.54,1.1905,0.8763
2026-07-01 10:31:04,24001.45,57843.70,13.55,1.1869,0.8778
2026-07-01 10:32:10,23997.90,57824.40,13.55,1.1761,0.8787
2026-07-01 10:33:14,23995.15,57803.50,13.53,1.1768,0.8801
2026-07-01 10:34:19,23992.55,57789.05,13.50,1.1831,0.8806
2026-07-01 10:35:25,23986.65,57750.70,13.55,1.1761,0.8804
2026-07-01 10:36:31,23993.60,57791.40,13.52,1.1738,0.8804
2026-07-01 10:37:37,23985.80,57764.75,13.54,1.1703,0.8808
2026-07-01 10:38:55,23970.55,57718.10,13.53,1.2857,0.8897
2026-07-01 10:40:02,23976.35,57717.20,13.53,1.1724,0.8895
2026-07-01 10:41:08,23970.90,57690.80,13.53,1.2676,0.8853
2026-07-01 10:42:25,23973.75,57724.90,13.54,1.2596,0.8848
2026-07-01 10:43:35,23957.90,57693.35,13.50,1.2419,0.8815
2026-07-01 10:44:40,23951.70,57687.95,13.55,1.2050,0.8794
2026-07-01 10:45:46,23957.95,57713.30,13.54,1.1752,0.8785
2026-07-01 10:49:51,23972.65,57725.25,13.62,1.1364,0.8805
2026-07-01 10:53:12,23965.90,57707.05,13.65,1.1317,0.8782
2026-07-01 10:54:33,23982.60,57744.60,13.60,1.0370,0.8803
2026-07-01 10:55:53,23980.00,57741.30,13.61,1.0325,0.8791
2026-07-01 10:56:58,23977.35,57741.95,13.58,1.0287,0.8786
2026-07-01 10:58:03,23971.80,57723.45,13.58,1.1182,0.8787
2026-07-01 10:59:08,23975.75,57724.95,13.58,1.0288,0.8785
2026-07-01 11:00:14,23981.40,57759.80,13.56,1.0291,0.8704
2026-07-01 11:01:18,23980.25,57760.20,13.55,1.0254,0.8740
2026-07-01 11:02:22,23982.85,57790.80,13.56,1.0240,0.8751
2026-07-01 11:03:27,23977.55,57787.10,13.55,1.0207,0.8757
2026-07-01 11:04:32,23982.25,57792.15,13.56,1.0233,0.8771
2026-07-01 11:05:38,23984.60,57789.30,13.56,1.0221,0.8762
2026-07-01 11:06:43,23984.10,57786.30,13.56,1.0222,0.8762
2026-07-01 11:07:49,23984.05,57785.15,13.57,1.0217,0.8763
2026-07-01 11:08:55,23986.15,57793.55,13.55,1.0240,0.8769
2026-07-01 11:10:01,23994.50,57830.15,13.55,1.0298,0.8779
2026-07-01 11:11:22,23994.30,57817.05,13.54,1.0326,0.8783
2026-07-01 11:12:33,24001.25,57831.10,13.52,1.0348,0.8794
2026-07-01 11:13:53,24004.55,57842.30,13.40,1.0409,0.8817
2026-07-01 11:14:58,24019.05,57881.00,13.39,1.0486,0.8720
2026-07-01 11:16:03,24018.25,57888.50,13.47,1.0758,0.8809
2026-07-01 11:17:07,24021.15,57902.00,13.50,1.0963,0.8829
2026-07-01 11:18:11,24018.90,57912.70,13.50,1.1003,0.8839
2026-07-01 11:19:15,24021.05,57906.75,13.50,1.1086,0.8855
2026-07-01 11:20:18,24023.30,57910.15,13.49,1.1114,0.8880
2026-07-01 11:21:23,24017.90,57898.90,13.48,1.1200,0.8895
2026-07-01 11:22:29,24021.30,57899.35,13.46,1.1282,0.8911
2026-07-01 11:23:36,24013.80,57888.05,13.45,1.1299,0.8919
2026-07-01 11:24:43,24010.50,57871.65,13.42,1.1417,0.8935
2026-07-01 11:25:50,24001.10,57863.20,13.46,1.1453,0.8951
2026-07-01 11:27:33,24001.30,57850.55,13.45,1.1469,0.8954
2026-07-01 11:28:39,24006.15,57863.35,13.45,1.1392,0.8958
2026-07-01 11:29:48,24009.75,57866.45,13.44,1.1314,0.8953
2026-07-01 11:30:53,24009.45,57861.20,13.41,1.1274,0.8944
2026-07-01 11:31:58,24002.80,57851.25,13.44,1.1260,0.8945
2026-07-01 11:33:04,24001.45,57860.25,13.45,1.1292,0.8947
2026-07-01 11:34:09,23999.55,57857.75,13.45,1.1255,0.8931
2026-07-01 11:35:13,23992.60,57843.95,13.46,1.1284,0.9044
2026-07-01 11:36:18,23990.05,57819.60,13.48,1.1347,0.9043
2026-07-01 11:37:22,23989.10,57824.90,13.48,1.1359,0.9044
2026-07-01 11:38:27,23992.35,57828.90,13.46,1.1265,0.9038
2026-07-01 11:39:32,23996.15,57830.70,13.44,1.1218,0.9032
2026-07-01 11:40:37,24001.15,57846.60,13.43,1.1180,0.9028
2026-07-01 11:41:41,24001.65,57843.90,13.45,1.1093,0.9022
2026-07-01 11:42:45,24001.95,57845.60,13.46,1.1103,0.9020
2026-07-01 11:43:49,24006.85,57848.45,13.42,1.1059,0.9015
2026-07-01 11:44:55,24011.65,57883.70,13.41,1.1048,0.8900
2026-07-01 11:45:59,24014.30,57899.15,13.41,1.1046,0.8912
2026-07-01 11:47:05,24018.25,57902.95,13.38,1.1014,0.8903
2026-07-01 11:48:11,24018.00,57899.80,13.39,1.1044,0.8903
2026-07-01 11:49:14,24018.40,57902.45,13.39,1.1074,0.8905
2026-07-01 11:50:19,24020.35,57933.90,13.36,1.1094,0.8914
2026-07-01 11:51:24,24012.65,57921.65,13.40,1.1131,0.8925
2026-07-01 11:52:34,24008.75,57902.70,13.37,1.1239,0.8938
2026-07-01 11:53:46,24007.35,57902.70,13.45,1.1286,0.8938
2026-07-01 11:54:51,24003.75,57914.05,13.48,1.1292,0.8940
2026-07-01 11:55:56,24002.70,57906.80,13.48,1.1295,0.8941
2026-07-01 11:57:01,24005.10,57913.20,13.49,1.1270,0.8946
