Timestamp,Nifty_Spot,BankNifty_Spot,India_VIX,Nifty_PCR,BankNifty_PCR
2026-07-06 09:15:40,24306.75,58171.75,12.26,0.8876,0.7080
2026-07-06 09:16:44,24347.15,58336.10,12.10,0.8615,0.7064
2026-07-06 09:17:51,24351.55,58320.30,12.02,0.8784,0.7136
2026-07-06 09:18:57,24354.25,58316.40,11.97,0.9059,0.7181
2026-07-06 09:20:03,24353.15,58300.85,11.97,0.9493,0.7217
2026-07-06 09:21:13,24346.55,58267.15,11.99,0.9536,0.7227
2026-07-06 09:22:18,24352.55,58228.65,11.97,0.9651,0.7295
2026-07-06 09:23:24,24348.35,58185.25,11.97,0.9648,0.7278
2026-07-06 09:24:30,24345.50,58205.85,11.97,0.9663,0.7277
2026-07-06 09:25:35,24346.25,58148.45,11.96,0.9654,0.7344
2026-07-06 09:26:46,24342.75,58124.90,11.96,0.9620,0.7327
2026-07-06 09:27:55,24349.40,58152.30,11.96,0.9701,0.7240
2026-07-06 09:29:03,24353.55,58138.20,11.96,0.9825,0.7307
2026-07-06 09:30:11,24353.35,58137.00,11.98,0.9962,0.7281
2026-07-06 09:31:17,24361.70,58172.65,11.97,1.0131,0.7212
2026-07-06 09:32:23,24365.80,58216.75,11.93,1.0267,0.7225
2026-07-06 09:33:32,24358.45,58178.35,11.94,1.0380,0.7221
2026-07-06 09:34:38,24369.05,58179.00,11.95,1.0413,0.7222
2026-07-06 09:35:44,24375.45,58192.75,11.93,1.0312,0.7230
2026-07-06 09:36:49,24376.10,58193.00,11.94,1.0684,0.7242
2026-07-06 09:37:53,24363.55,58143.25,11.94,1.1141,0.7317
2026-07-06 09:39:03,24372.90,58152.00,11.96,1.1268,0.7254
2026-07-06 09:40:08,24372.70,58158.05,11.97,1.1252,0.7255
2026-07-06 09:41:13,24374.05,58165.35,11.95,1.1384,0.7255
2026-07-06 09:42:18,24373.45,58173.20,11.95,1.1492,0.7252
2026-07-06 09:43:22,24371.45,58176.90,11.95,1.1532,0.7249
2026-07-06 09:44:31,24370.55,58167.50,11.92,1.1561,0.7250
2026-07-06 09:45:41,24375.50,58206.80,11.91,1.1393,0.7261
2026-07-06 09:46:49,24384.80,58266.00,11.93,1.1583,0.7218
2026-07-06 09:47:57,24391.60,58292.80,11.92,1.1808,0.7246
2026-07-06 09:49:01,24390.75,58299.65,11.93,1.1981,0.7256
2026-07-06 09:50:09,24384.20,58277.95,11.92,1.2059,0.7276
2026-07-06 09:51:15,24389.10,58326.00,11.92,1.2165,0.7302
2026-07-06 09:52:21,24388.80,58314.85,11.92,1.2401,0.7313
2026-07-06 09:53:27,24383.70,58297.20,11.93,1.2446,0.7317
2026-07-06 09:54:32,24383.45,58289.45,11.96,1.2538,0.7317
2026-07-06 09:55:37,24385.35,58290.50,11.95,1.2538,0.7330
2026-07-06 09:56:43,24381.45,58272.55,11.97,1.2529,0.7335
2026-07-06 09:57:49,24378.75,58266.05,11.97,1.2608,0.7332
2026-07-06 09:58:56,24383.00,58258.65,11.96,1.2693,0.7328
2026-07-06 10:00:06,24387.25,58303.20,11.93,1.2691,0.7330
2026-07-06 10:01:11,24389.70,58312.70,11.93,1.2745,0.7332
2026-07-06 10:02:17,24383.60,58295.80,11.94,1.2753,0.7317
2026-07-06 10:03:24,24382.70,58302.75,11.96,1.2838,0.7331
2026-07-06 10:04:29,24385.35,58325.85,11.96,1.2871,0.7345
2026-07-06 10:05:34,24383.70,58325.35,11.97,1.2862,0.7347
2026-07-06 10:06:42,24375.85,58290.50,11.95,1.2872,0.7350
2026-07-06 10:07:48,24377.25,58287.85,11.97,1.2984,0.7351
2026-07-06 10:08:53,24381.30,58322.30,11.99,1.3009,0.7364
2026-07-06 10:09:58,24382.75,58346.05,11.97,1.3014,0.7373
2026-07-06 10:11:04,24381.55,58356.00,11.97,1.2995,0.7334
2026-07-06 10:12:08,24375.35,58319.40,11.94,1.2965,0.7405
2026-07-06 10:13:13,24373.65,58308.35,11.92,1.3239,0.7426
2026-07-06 10:14:53,24369.95,58281.70,11.90,1.3198,0.7422
2026-07-06 10:16:10,24378.15,58307.00,11.93,1.2998,0.7422
2026-07-06 10:18:17,24381.60,58303.95,11.95,1.2970,1.1111
2026-07-06 10:19:49,24390.45,58298.60,11.93,2.0714,0.0000
2026-07-06 10:23:36,24396.25,58315.80,11.84,0.0181,0.7449
2026-07-06 10:24:52,24395.35,58313.35,11.87,1.3637,0.7446
2026-07-06 10:26:11,24396.75,58321.50,11.84,1.3776,0.4005
2026-07-06 10:27:24,24400.95,58334.40,11.85,0.0187,0.7455
2026-07-06 10:28:45,24414.65,58368.90,11.84,0.0189,0.7417
