Timestamp,Nifty_Spot,BankNifty_Spot,India_VIX,Nifty_PCR,BankNifty_PCR
2026-07-08 09:17:27,24277.50,57932.00,12.31,0.8463,0.9572
2026-07-08 09:18:31,24280.80,57954.30,12.35,0.8550,0.8363
2026-07-08 09:19:37,24286.10,57951.00,12.35,0.8475,0.8366
2026-07-08 09:20:43,24281.40,57920.05,12.33,0.8446,0.9507
2026-07-08 09:21:49,24280.05,57932.45,12.28,0.8390,0.9526
2026-07-08 09:22:59,24259.65,57879.95,12.31,0.8558,0.9479
2026-07-08 09:24:04,24257.40,57862.50,12.32,0.8378,0.9431
2026-07-08 09:25:10,24245.30,57845.65,12.35,0.8167,0.9573
2026-07-08 09:26:15,24244.75,57837.65,12.40,0.8114,0.9583
2026-07-08 09:27:21,24239.35,57845.95,12.47,0.7991,0.9539
2026-07-08 09:28:27,24234.90,57832.40,12.47,0.7962,0.9513
2026-07-08 09:29:33,24232.60,57837.55,12.45,0.7927,0.9504
2026-07-08 09:50:38,24253.15,57885.75,12.30,0.7707,0.9112
2026-07-08 09:52:00,24247.00,57915.20,12.32,0.7740,0.9097
2026-07-08 09:53:06,24259.80,57933.80,12.28,0.7822,0.9100
2026-07-08 09:54:11,24265.05,57938.25,12.26,0.7938,0.9117
2026-07-08 09:55:17,24252.45,57904.65,12.32,0.7950,0.9137
2026-07-08 09:57:13,24248.90,57908.35,12.33,0.8043,0.9167
2026-07-08 09:58:38,24247.05,57858.25,12.36,0.8123,0.9194
2026-07-08 10:00:09,24250.60,57849.10,12.32,0.8187,0.9353
2026-07-08 10:01:26,24246.15,57839.50,12.32,0.8238,0.9349
2026-07-08 10:02:32,24247.05,57852.60,12.33,0.8324,0.9221
2026-07-08 10:03:38,24244.80,57843.80,12.34,0.8318,0.9351
2026-07-08 10:04:43,24242.90,57856.30,12.33,0.8322,0.9206
2026-07-08 10:05:47,24241.35,57861.20,12.32,0.8308,0.9200
2026-07-08 10:07:21,24243.10,57919.95,12.34,0.8304,0.9179
2026-07-08 10:08:28,24241.10,57902.15,12.28,0.8350,0.9178
2026-07-08 10:09:33,24239.00,57911.30,12.31,0.8335,0.9175
2026-07-08 10:10:39,24244.15,57955.00,12.31,0.8370,0.8114
2026-07-08 10:13:18,24246.65,57946.05,12.29,0.8259,0.9167
2026-07-08 10:14:27,24237.75,57931.10,12.28,0.8280,0.9161
2026-07-08 10:15:33,24231.50,57919.15,12.30,0.8281,0.9165
2026-07-08 10:16:38,24238.35,57940.40,12.32,0.8284,0.9172
2026-07-08 10:17:46,24234.15,57927.35,12.32,0.8278,0.9172
2026-07-08 10:18:51,24234.65,57925.55,12.33,0.8251,0.9176
2026-07-08 10:20:00,24249.15,57965.85,12.30,0.8297,0.8120
2026-07-08 10:21:10,24240.20,57935.70,12.30,0.8256,0.9183
2026-07-08 10:22:19,24239.50,57922.95,12.29,0.8254,0.9174
2026-07-08 10:23:22,24236.90,57921.40,12.29,0.8246,0.9180
2026-07-08 10:24:27,24231.10,57902.40,12.29,0.8195,0.9178
2026-07-08 10:25:34,24222.10,57866.60,12.31,0.8395,0.9171
2026-07-08 10:26:39,24228.70,57884.30,12.32,0.8134,0.9173
2026-07-08 10:27:43,24233.20,57901.10,12.31,0.8069,0.9164
2026-07-08 10:28:47,24243.50,57926.75,12.31,0.8077,0.9156
2026-07-08 10:29:52,24244.25,57931.55,12.29,0.8108,0.9157
2026-07-08 10:31:00,24256.40,57967.10,12.25,0.8165,0.8111
2026-07-08 10:32:14,24262.40,57970.20,12.24,0.8198,0.8116
2026-07-08 10:33:27,24257.45,57964.45,12.24,0.8267,0.8116
2026-07-08 10:34:33,24255.60,57968.75,12.22,0.8296,0.8141
2026-07-08 10:35:53,24258.05,57970.50,12.23,0.8298,0.8142
2026-07-08 10:36:58,24264.90,57979.40,12.19,0.8284,0.8149
2026-07-08 10:38:07,24276.40,58029.90,12.14,0.8100,0.8158
2026-07-08 10:39:11,24279.65,58052.65,12.14,0.8155,0.7691
2026-07-08 10:40:17,24278.10,58040.00,12.14,0.8297,0.8223
2026-07-08 10:41:22,24280.60,58027.10,12.17,0.8373,0.8229
2026-07-08 10:42:27,24287.75,58049.70,12.12,0.8604,0.8267
2026-07-08 10:43:43,24289.30,58054.40,12.10,0.8754,0.7781
2026-07-08 10:44:58,24278.65,58015.10,12.13,0.8795,0.8296
2026-07-08 10:46:07,24280.95,58037.25,12.15,0.8878,0.8279
2026-07-08 10:47:11,24277.35,58013.45,12.15,0.8909,0.8274
2026-07-08 10:48:28,24270.85,57991.75,12.14,0.9201,0.8283
2026-07-08 10:49:38,24275.45,57995.55,12.15,0.8941,0.8282
2026-07-08 10:50:48,24274.10,57976.55,12.14,0.9165,0.8272
2026-07-08 10:52:03,24279.35,57999.85,12.14,0.8885,0.8264
2026-07-08 10:55:10,24270.80,57942.40,12.12,0.9095,0.9345
2026-07-08 10:56:22,24279.75,57963.25,12.14,0.8882,0.8240
2026-07-08 10:57:30,24283.60,57965.45,12.14,0.8879,0.8227
2026-07-08 10:58:36,24286.40,57958.25,12.12,0.0534,1.5521
2026-07-08 11:00:07,24290.00,57966.35,12.11,0.0000,0.0000
2026-07-08 11:02:53,24295.10,57979.80,12.12,0.9059,0.8218
