timestamp,open,high,low,close,volume,sma_9,ema_9,sma_15,ema_15,sma_20,ema_20,sma_50,ema_50,bb_upper,bb_middle,bb_lower,bb_width,macd_line,macd_signal,macd_histogram,stoch_k,stoch_d,pivot,r1,s1,r2,s2,atr,atr_pct,rsi,trend,volume_ratio,vwap,body_size,is_bullish
2026-01-16 09:25:00+05:30,25714.3,25717.85,25705.1,25712.75,0,25716.13888888889,25714.398245043205,,25713.858605839083,,25713.46250212473,,25712.461927198015,,,,,1.0223623373058217,0.9402236197877571,0.08213871751806456,,,25711.899999999998,25718.699999999997,25705.949999999997,25724.649999999998,25699.149999999998,,,,1.0,,,0.12156862745092333,False
2026-01-16 09:26:00+05:30,25711.9,25722.9,25705.55,25722.15,0,25719.01111111111,25715.948596034566,,25714.895030109197,,25714.289882874757,,25712.841851621626,,,,,1.5854653592250543,1.0692719676752167,0.5161933915498376,,,25716.86666666667,25728.183333333338,25710.833333333336,25734.21666666667,25699.516666666666,,,,1.0,,,0.5907780979826346,True
2026-01-16 09:27:00+05:30,25721.3,25722.45,25711.45,25714.45,0,25719.016666666666,25715.648876827654,,25714.839401345547,,25714.30513212478,,25712.904916263917,,,,,1.394329944949277,1.1342835631300288,0.2600463818192482,,,25716.11666666667,25720.783333333336,25709.783333333336,25727.11666666667,25705.11666666667,,,,1.0,,,0.6227272727271405,False
2026-01-16 09:28:00+05:30,25714.1,25727.2,25711.35,25726.9,0,25718.622222222224,25717.899101462124,,25716.346976177352,,25715.504643350992,,25713.453743077094,,,,,2.221852569720795,1.3517973644481822,0.8700552052726129,74.78797224364085,,25721.81666666667,25732.28333333334,25716.433333333338,25737.66666666667,25705.966666666667,19.15357142857153,0.07444958945139729,56.508749466495864,1.0,,,0.8075709779180534,True
2026-01-16 09:29:00+05:30,25725.2,25732.5,25724.35,25725.55,0,25718.272222222222,25719.4292811697,25715.856666666667,25717.49735415518,,25716.461343984232,,25713.92810609368,,,,,2.7371839416118746,1.6288746798809208,1.1083092617309538,81.50388936905618,,25727.466666666664,25730.58333333333,25722.433333333327,25735.616666666665,25719.316666666662,15.689285714285818,0.060987173118886934,55.86497890295249,1.0,,,0.0429447852758874,True
2026-01-16 09:30:00+05:30,25725.75,25726.35,25716.6,25717.15,0,25716.872222222224,25718.973424935764,25716.22333333333,25717.453934885783,,25716.526930271448,,25714.05445487432,,,,,2.439655142476113,1.7910307723999592,0.6486243700761536,58.96885069817649,71.75357077029118,25720.033333333336,25723.466666666674,25713.716666666674,25729.783333333336,25710.283333333336,13.432142857143065,0.05223029323678193,61.782547830144495,1.0,,,0.8820512820511328,False
2026-01-16 09:31:00+05:30,25715.9,25717.0,25705.7,25706.8,0,25716.57777777778,25716.538739948614,25717.216666666667,25716.122193025058,,25715.60055595988,,25713.769966447875,,,,,1.353105170019262,1.70344565192382,-0.3503404819045579,25.818639798488192,55.43045995524029,25709.833333333332,25713.966666666664,25702.666666666664,25721.13333333333,25698.533333333333,13.51071428571465,0.052556966583606875,54.64190981432337,1.0,,,0.8053097345135194,False
2026-01-16 09:32:00+05:30,25706.1,25708.1,25691.6,25692.25,0,25714.67777777778,25711.680991958892,25716.946666666667,25713.138168896927,,25713.37669348751,,25712.926046195018,,,,,-0.6742841835584841,1.2278996848273591,-1.9021838683858432,1.4557670772708489,28.747752524645175,25697.316666666666,25703.033333333333,25686.533333333333,25713.816666666666,25680.816666666666,13.350000000000364,0.05196119452364181,39.890460976722565,-1.0,,,0.8393939393938512,False
2026-01-16 09:33:00+05:30,25691.55,25704.1,25686.55,25702.9,0,25713.433333333334,25709.924793567116,25716.18,25711.85839778481,,25712.378913155368,,25712.53286791286,,,,,-1.4054378459513828,0.7012321786716108,-2.1066700246229937,32.89738430583892,20.05726372719932,25697.849999999995,25709.14999999999,25691.59999999999,25715.399999999994,25680.299999999996,13.453571428571584,0.052342620593674574,36.77388382141242,-1.0,,,0.6467236467237979,True
2026-01-16 09:34:00+05:30,25702.8,25710.2,25701.8,25708.75,0,25712.988888888893,25709.689834853692,25714.733333333334,25711.469848061708,25713.285,25712.033302378666,,25712.384520151572,25736.805855247607,25713.285,25689.764144752393,0.0018294710495066625,-1.4955959820581484,0.26186654652565894,-1.7574625285838072,44.668008048290545,26.34038647713344,25706.916666666668,25712.033333333336,25703.633333333335,25715.31666666667,25698.516666666666,13.27142857142878,0.051622224228827854,40.785219399538086,-1.0,,,0.7083333333332973,True
2026-01-16 09:35:00+05:30,25707.25,25709.05,25695.3,25703.1,0,25710.872222222224,25708.371867882954,25713.026666666665,25710.423617053995,25712.8575,25711.18251167594,,25712.0204213221,25736.810310515237,25712.8575,25688.90468948476,0.0018630998530784473,-1.9999011202417023,-0.19048698682781334,-1.809414133413889,36.017410228507096,37.860934194212184,25702.483333333334,25709.666666666668,25695.916666666668,25716.233333333334,25688.733333333334,13.482142857143117,0.052453372772712704,38.192290651307005,-1.0,,,0.3018181818182876,False
2026-01-16 09:36:00+05:30,25704.15,25712.55,25702.2,25709.05,0,25710.272222222222,25708.507494306366,25711.646666666664,25710.251914922243,25713.715000000004,25710.97941532585,,25711.90393421143,25735.651873547817,25713.715000000004,25691.77812645219,0.0017062391449709125,-1.8975772128869721,-0.5319050320396451,-1.3656721808473269,48.966267682262554,43.217228653020065,25707.933333333334,25713.666666666668,25703.31666666667,25718.283333333333,25697.583333333336,12.746428571428883,0.049579539389549135,49.79695431472009,-1.0,,,0.4734299516906769,True
2026-01-16 09:37:00+05:30,25708.9,25711.25,25698.4,25709.05,0,25708.288888888885,25708.615995445096,25711.620000000003,25710.10167555696,25714.3525,25710.795661485296,,25711.79201522275,25734.852448010206,25714.3525,25693.852551989796,0.0015944362596884457,-1.7957840978597233,-0.7846808452036608,-1.0111032526560626,48.966267682262554,44.64998186434406,25706.233333333334,25714.066666666666,25701.216666666667,25719.083333333332,25693.383333333335,12.878571428571636,0.05009353293323415,49.84756097561013,-1.0,,,0.011673151750804217,True
2026-01-16 09:38:00+05:30,25707.7,25710.3,25704.0,25706.6,0,25706.183333333334,25708.212796356078,25711.436666666665,25709.66396611234,25713.9625,25710.396074677174,,25711.58840678264,25734.75336021359,25713.9625,25693.17163978641,0.0016170872313895884,-1.8910084767121589,-1.0059463715053605,-0.8850621052067984,43.634385201303495,47.18897352194287,25706.966666666664,25709.933333333327,25703.633333333328,25713.266666666663,25700.666666666664,12.285714285714546,0.04779206229417561,46.09781477627495,-1.0,,,0.17460317460354124,False
2026-01-16 09:39:00+05:30,25705.9,25706.35,25689.1,25690.05,0,25703.17222222222,25704.58023708486,25709.833333333332,25707.212220348298,25711.942499999997,25708.458353279348,,25710.7437633794,25733.810989106227,25711.942499999997,25690.074010893768,0.001701037493081621,-3.26429243761595,-1.4576155847274785,-1.8066768528884714,7.616974972796397,33.405875952120816,25695.166666666668,25701.233333333337,25683.983333333337,25712.416666666668,25677.916666666668,12.62500000000026,0.049143540008681416,39.80233602875139,-1.0,,,0.9188405797102714,False
2026-01-16 09:40:00+05:30,25690.0,25700.0,25683.8,25698.5,0,25702.25,25703.364189667893,25708.883333333335,25706.12319280476,25710.4325,25707.509938681316,,25710.263615795895,25731.587971483375,25710.4325,25689.277028516623,0.0016456721592199167,-3.628953176925279,-1.8918831031670387,-1.7370700737582403,30.18480492813246,27.145388367410785,25694.100000000002,25704.400000000005,25688.200000000004,25710.300000000003,25677.9,12.542857142857299,0.048807740307244774,39.28409605799719,-1.0,,,0.5246913580246678,True
2026-01-16 09:41:00+05:30,25699.8,25708.5,25692.95,25708.5,0,25704.055555555555,25704.391351734317,25707.97333333333,25706.420293704166,25709.37,25707.604230235476,,25710.194454392135,25728.47564534922,25709.37,25690.26435465078,0.001486278765229964,-3.0755796458761324,-2.1286224117088577,-0.9469572341672747,50.71868583162291,29.50682191085059,25703.316666666666,25713.68333333333,25698.13333333333,25718.866666666665,25687.766666666666,12.867857142857247,0.050052928575596574,47.35907678650668,-1.0,,,0.5594855305466968,True
2026-01-16 09:42:00+05:30,25706.7,25709.3,25699.6,25707.6,0,25704.577777777777,25705.033081387457,25707.516666666666,25706.567756991146,25709.2775,25707.603827355906,,25710.092711082638,25728.39942114879,25709.2775,25690.15557885121,0.0014875502548674458,-2.678770416187035,-2.2386520126044935,-0.4401184035825416,48.87063655030578,43.25804243668705,25705.5,25711.4,25701.7,25715.2,25695.8,12.428571428571429,0.04834590326818307,40.45499505440069,-1.0,,,0.09278350515440718,True
2026-01-16 09:43:00+05:30,25708.4,25724.95,25707.35,25721.05,0,25705.944444444445,25708.236465109967,25707.126666666667,25708.378037367253,25709.8625,25708.88441522677,,25710.52240868724,25729.69638580978,25709.8625,25690.028614190218,0.001542900963377875,-1.2644182229414582,-2.0438052546718866,0.7793870317304283,87.54406580493686,62.377796062288525,25717.783333333336,25728.216666666674,25710.616666666672,25735.38333333334,25700.183333333334,13.103571428571481,0.05094493198594724,48.01236749116615,-1.0,,,0.7187499999997868,True
2026-01-16 09:44:00+05:30,25719.5,25727.5,25719.5,25725.75,0,25708.46111111111,25711.739172087975,25707.14,25710.549532696346,25710.445,25710.49066139565,,25711.11956913088,25731.45246483865,25710.445,25689.43753516135,0.001634158011551397,0.233030569183029,-1.5884380899009034,1.8214686590839324,95.99542334096117,77.4700418987346,25724.25,25729.0,25721.0,25732.25,25716.25,12.978571428571481,0.05044973005090806,53.92694063926847,1.0,,,0.78125,True
2026-01-16 09:45:00+05:30,25726.2,25730.3,25715.2,25721.2,0,25709.81111111111,25713.631337670384,25707.41,25711.880841109305,25710.8675,25711.510598405584,,25711.514880145354,25732.403400870768,25710.8675,25689.331599129233,0.001675237202382795,1.0406268528240616,-1.0626251013559105,2.103251954179972,80.43010752688485,87.98986555759431,25722.233333333334,25729.266666666666,25714.166666666668,25737.333333333332,25707.133333333335,13.23928571428561,0.05147227078940956,56.94310511089722,1.0,,,0.3311258278146014,False
2026-01-16 09:46:00+05:30,25719.85,25730.6,25719.85,25730.6,0,25712.205555555556,25717.025070136307,25708.996666666666,25714.22073597064,25711.29,25713.32863665267,,25712.263316218086,25734.05439047469,25711.29,25688.525609525313,0.0017707699982915978,2.4113575382580166,-0.36782857343312514,2.779186111691142,100.0,92.14184362261534,25727.016666666663,25734.183333333327,25723.433333333327,25737.766666666663,25716.266666666663,12.828571428571324,0.049857257229024295,69.45712836123664,1.0,,,1.0,True
2026-01-16 09:47:00+05:30,25729.85,25738.25,25727.6,25735.55,0,25715.42222222222,25720.73005610905,25711.883333333335,25716.886893974308,25712.344999999998,25715.444956971463,,25713.176519503653,25737.550824306043,25712.344999999998,25687.139175693952,0.0019606009724936055,3.8526837728495593,0.4762738958234118,3.3764098770261475,95.04132231404832,91.82380994697773,25733.8,25740.0,25729.35,25744.45,25723.149999999998,12.335714285714337,0.04793258463764846,67.58212170166777,1.0,,,0.535211267605629,True
2026-01-16 09:48:00+05:30,25734.8,25743.9,25734.8,25741.6,0,25721.15,25724.90404488724,25714.463333333333,25719.97603222752,25713.08,25717.935913450372,,25714.291165797626,25740.804346131532,25713.08,25685.35565386847,0.0021564391454878358,5.420643828183529,1.4651478822954354,3.9554959458880936,96.1730449251201,97.07145574638946,25740.099999999995,25745.39999999999,25736.29999999999,25749.199999999997,25730.999999999993,12.38571428571439,0.04811555725251884,67.65180010746778,1.0,,,0.747252747252488,True
2026-01-16 09:49:00+05:30,25740.85,25743.4,25736.75,25742.95,0,25726.088888888888,25728.513235909795,25716.743333333332,25722.847778199084,25713.95,25720.31820740748,,25715.4150416487,25744.290575576542,25713.95,25683.60942442346,0.0023598533540386906,6.695021149844251,2.5111225358051987,4.183898614039053,98.4193011647243,96.54455613463091,25741.033333333336,25745.316666666673,25738.66666666667,25747.683333333338,25734.383333333335,11.878571428571636,0.04614300780824123,72.45070422535242,1.0,,,0.31578947368446963,True
2026-01-16 09:50:00+05:30,25743.05,25750.55,25743.05,25744.8,0,25730.12222222222,25731.770588727835,25719.523333333334,25725.591805924196,25715.3325,25722.649806702007,,25716.567392956593,25748.659812570295,25715.3325,25682.005187429706,0.002592018794257819,7.764746730637853,3.5618473747717294,4.202899355866124,91.38576779026218,95.32603796003552,25746.13333333333,25749.216666666664,25741.716666666664,25753.63333333333,25738.63333333333,11.682142857143065,0.045376708528103014,71.11636148848163,1.0,,,0.23333333333333334,True
2026-01-16 09:51:00+05:30,25744.25,25744.25,25737.35,25738.65,0,25733.57222222222,25733.14647098227,25721.496666666666,25727.22408018367,25716.925,25724.17363463515,,25717.43337754653,25751.554018862345,25716.925,25682.295981137653,0.002693091717796442,8.023765385325532,4.45423097688249,3.569534408443042,82.17228464419803,90.65911786639485,25740.083333333332,25742.816666666666,25735.916666666664,25746.983333333334,25733.18333333333,11.296428571428935,0.04388897075576588,66.29955947136696,1.0,,,0.8115942028981686,False
2026-01-16 09:52:00+05:30,25738.95,25748.7,25738.85,25744.2,0,25736.144444444442,25735.357176785816,25723.84,25729.346070160715,25719.5225,25726.08090752704,,25718.483049015296,25754.151913646125,25719.5225,25684.893086353874,0.0026928504326723494,8.577996349707973,5.278984051447587,3.2990122982603864,90.48689138576997,88.01498127341006,25743.916666666668,25748.983333333337,25739.133333333335,25753.76666666667,25734.066666666666,11.564285714286077,0.044919965329223974,70.02129925452772,1.0,,,0.5329949238577499,True
2026-01-16 09:53:00+05:30,25743.4,25751.3,25743.4,25749.9,0,25738.827777777777,25738.265741428655,25726.72666666667,25731.915311390625,25721.8725,25728.34939252447,,25719.715086308814,25758.09467225898,25721.8725,25685.650327741023,0.0028164490947522104,9.369168799297768,6.097021001017623,3.2721477982801446,97.92592592592916,90.19503398529905,25748.2,25753.0,25745.100000000002,25756.1,25740.300000000003,10.878571428571636,0.042247043400446736,86.03251053582342,1.0,,,0.8227848101268096,True
2026-01-16 09:54:00+05:30,25750.2,25755.85,25750.15,25752.2,0,25742.272222222222,25741.05259314293,25730.87,25734.4508974668,25724.045,25730.62087895071,,25720.98900449278,25762.118003282492,25724.045,25685.971996717504,0.002960110144613262,10.065737883174734,6.890764377449046,3.1749735057256876,94.19713831478865,94.20331854216259,25752.733333333334,25755.316666666666,25749.61666666667,25758.43333333333,25747.033333333336,10.146428571428519,0.03940023986854917,84.91547464239419,1.0,,,0.3508771929826353,True
2026-01-16 09:55:00+05:30,25753.7,25755.8,25747.8,25751.05,0,25744.544444444444,25743.052074514344,25734.373333333337,25736.525785283447,25726.4425,25732.566509526834,,25722.167867061693,25764.997986673538,25726.4425,25687.887013326465,0.002997343039056916,10.405035736541322,7.593618649267501,2.8114170872738207,91.46666666666796,94.52991030246191,25751.55,25755.3,25747.3,25759.55,25743.55,9.607142857142858,0.03730777136133423,81.26377663482714,1.0,,,0.3312500000001819,False
2026-01-16 09:56:00+05:30,25750.95,25751.65,25744.45,25750.0,0,25746.15,25744.441659611475,25737.140000000003,25738.210062123017,25728.49,25734.22684195285,,25723.25932325535,25767.5031098074,25728.49,25689.476890192604,0.0030326777675174867,10.468530798447318,8.168601079103466,2.2999297193438526,87.93814432989991,91.20064977045217,25748.7,25752.95,25745.75,25755.9,25741.5,9.428571428571429,0.03661581137309293,81.08504398827219,1.0,,,0.13194444444453216,False
2026-01-16 09:57:00+05:30,25750.3,25753.45,25745.15,25747.45,0,25746.800000000003,25745.04332768918,25739.796666666665,25739.36505435764,25730.409999999996,25735.48619033829,,25724.20797724534,25769.173650906243,25730.409999999996,25691.64634909375,0.0030130612692333136,10.195559342126217,8.573992731708016,1.621566610418201,79.33579335793785,86.24686811816859,25748.683333333334,25752.216666666667,25743.916666666668,25756.983333333334,25740.383333333335,8.764285714285506,0.03403943192155148,73.03664921466272,1.0,,,0.3433734939757584,False
2026-01-16 09:58:00+05:30,25746.35,25753.45,25743.9,25745.8,0,25747.116666666665,25745.194662151345,25741.446666666667,25740.169422562933,25732.370000000003,25736.468457925122,,25725.05472323572,25770.01250676818,25732.370000000003,25694.727493231825,0.0029256929515763647,9.733880174448132,8.80597022025604,0.9279099541920921,75.27675276752814,80.85023015178864,25747.71666666667,25751.53333333334,25741.98333333334,25757.26666666667,25738.16666666667,8.87499999999974,0.0344716419765544,68.47926267281163,1.0,,,0.057591623036577416,False
2026-01-16 09:59:00+05:30,25746.3,25747.05,25737.75,25739.25,0,25746.5,25744.00572972108,25742.346666666668,25740.054494742566,25734.83,25736.733366694156,,25725.611400755886,25766.83615730241,25734.83,25702.823842697595,0.0024873805113464352,8.738731194935099,8.79252241519185,-0.05379122025675187,53.88888888889293,69.50047833811963,25741.350000000002,25744.950000000004,25735.650000000005,25750.65,25732.050000000003,8.460714285714078,0.03287086564571259,66.04444444444484,1.0,,,0.7580645161290134,False
2026-01-16 10:00:00+05:30,25738.2,25741.8,25736.8,25740.5,0,25746.705555555556,25743.304583776866,25743.633333333335,25740.110182899745,25736.93,25737.092093675667,,25726.19526739291,25764.035843223293,25736.93,25709.824156776707,0.0021063773514007345,7.9591844879578275,8.625854829745046,-0.6666703417872188,45.663716814164445,58.2764528235285,25739.7,25742.600000000002,25737.600000000002,25744.7,25734.7,8.049999999999793,0.031273673782559755,60.29106029106212,1.0,,,0.45999999999985447,True
2026-01-16 10:01:00+05:30,25740.1,25745.9,25739.2,25741.2,0,25746.372222222224,25742.883667021495,25744.34,25740.246410037278,25738.565,25737.483322849414,,25726.783688279465,25762.168993863743,25738.565,25714.961006136255,0.0018341344098821446,7.313566019671271,8.363397067730292,-1.049831048059021,30.403800475067346,43.31880205937491,25742.100000000002,25745.000000000004,25738.300000000003,25748.800000000003,25735.4,7.767857142856883,0.030176748336739865,56.442417331814866,1.0,,,0.1641791044779199,True
2026-01-16 10:02:00+05:30,25741.55,25753.1,25741.4,25752.65,0,25746.67777777778,25744.836933617196,25745.48,25741.796858782618,25740.817499999997,25738.927768292328,,25727.798053444978,25760.20027246488,25740.817499999997,25721.434727535114,0.001505995096300543,7.637784416092472,8.218274537402728,-0.5804901213102553,83.24607329844328,53.1045301958917,25749.05,25756.699999999997,25745.0,25760.749999999996,25737.350000000002,7.967857142856571,0.03093995042396247,61.21827411167808,1.0,,,0.9487179487183712,True
2026-01-16 10:03:00+05:30,25753.7,25762.05,25753.65,25759.75,0,25747.516666666666,25747.81954689376,25746.69,25744.04100143479,25742.7525,25740.910837978772,,25729.05107095694,25761.544084762856,25742.7525,25723.96091523714,0.0014599514766618204,8.371143166375987,8.24884826319738,0.12229490317860758,90.89108910891377,68.18032096080815,25758.483333333334,25763.316666666666,25754.916666666668,25766.88333333333,25750.083333333336,8.164285714284883,0.031693963312085266,65.27272727272762,1.0,,,0.7202380952381958,True
2026-01-16 10:04:00+05:30,25759.7,25765.55,25759.55,25761.35,0,25748.661111111112,25750.52563751501,25747.916666666668,25746.204626255443,25744.532499999998,25742.857424837937,25724.712000000003,25730.317695625294,25763.28715626409,25744.532499999998,25725.777843735905,0.0014569816922558431,8.97794967253867,8.394668545065638,0.5832811274730325,85.39130434782355,86.50948891839353,25762.149999999998,25764.749999999996,25758.749999999996,25768.149999999998,25756.149999999998,8.049999999999272,0.03124836237231074,65.1141552511419,1.0,,,0.2749999999996362,True
2026-01-16 10:05:00+05:30,25760.95,25762.75,25749.15,25753.15,0,25749.01111111111,25751.05051001201,25748.47333333333,25747.072797973513,25746.129999999997,25743.837670091467,25725.542,25731.213080110574,25761.686802540007,25746.129999999997,25730.573197459988,0.0012084769664419323,8.696924004456378,8.455119636943786,0.24180436751259116,56.86956521739889,77.71731955804542,25755.016666666666,25760.88333333333,25747.283333333333,25768.616666666665,25741.416666666668,8.489285714284831,0.03296406736373931,62.76408450704323,1.0,,,0.5735294117647137,False
2026-01-16 10:06:00+05:30,25752.75,25762.7,25751.6,25761.45,0,25750.566666666666,25753.13040800961,25749.993333333336,25748.869948226824,25747.6725,25745.515034844662,25726.932999999997,25732.398841674865,25762.859075616427,25747.6725,25732.485924383574,0.001179646480001338,9.03974521602504,8.572044752760037,0.46770046326500214,85.73913043478767,76.00000000000337,25758.583333333332,25765.566666666666,25754.466666666664,25769.683333333334,25747.48333333333,8.564285714285038,0.03324457945606725,64.4836272040313,1.0,,,0.7837837837836952,True
2026-01-16 10:07:00+05:30,25760.35,25762.15,25755.6,25757.4,0,25751.855555555558,25753.984326407688,25750.873333333333,25749.93620469847,25748.765000000003,25746.646936288027,25728.155,25733.379279256245,25763.413876371716,25748.765000000003,25734.11612362829,0.0011378313772884572,8.88224337077554,8.634084476363139,0.24815889441240202,71.65217391305107,71.4202898550792,25758.38333333333,25761.166666666664,25754.61666666666,25764.933333333334,25751.83333333333,8.46785714285683,0.032875434410526025,56.47668393782449,1.0,,,0.4503816793886685,False
2026-01-16 10:08:00+05:30,25758.45,25766.3,25756.85,25765.5,0,25754.772222222222,25756.28746112615,25751.91333333333,25751.881679111164,25749.96,25748.442466165357,25729.177000000003,25734.638915363845,25765.982766697365,25749.96,25733.937233302633,0.0012444886669622807,9.303776188648044,8.768022818820121,0.5357533698279227,97.2881355932228,84.89314664702052,25762.88333333333,25768.916666666664,25759.466666666664,25772.333333333332,25753.43333333333,8.71785714285709,0.03383538896142939,60.439560439560935,1.0,,,0.7460317460316116,True
2026-01-16 10:09:00+05:30,25764.65,25768.95,25762.5,25766.7,0,25757.683333333334,25758.369968900923,25752.88,25753.73396922227,25751.1475,25750.181278911514,25729.902000000002,25735.896212800555,25768.451879579705,25751.1475,25733.843120420293,0.0013439695904584998,9.623737499648996,8.939165754985897,0.6845717446630992,93.00155520995366,87.31395490540918,25766.05,25769.6,25763.149999999998,25772.5,25759.6,8.607142857142858,0.033404133463512425,62.27450980392412,1.0,,,0.31782945736419244,True
2026-01-16 10:10:00+05:30,25767.3,25771.35,25764.8,25768.45,0,25760.71111111111,25760.385975120742,25754.039999999997,25755.57347306949,25752.329999999998,25751.921157110417,25730.697,25737.172831906417,25770.987393060037,25752.329999999998,25733.67260693996,0.0014489867953726041,9.904348355848924,9.132202275158502,0.7721460806904226,91.60636758321887,93.96535279546511,25768.199999999997,25771.599999999995,25765.049999999996,25774.749999999996,25761.649999999998,8.560714285714182,0.03322168887035962,64.31342125679024,1.0,,,0.17557251908421115,True
2026-01-16 10:11:00+05:30,25768.5,25783.85,25767.95,25778.5,0,25763.583333333332,25764.008780096596,25755.94,25758.439288935802,25754.322500000002,25754.45247548085,25731.672000000002,25738.79350516499,25775.2071071497,25754.322500000002,25733.437892850303,0.0016218331621574707,10.813039501237654,9.468369720374332,1.3446697808633221,88.62911795962034,91.0790135842643,25776.766666666666,25785.583333333332,25769.683333333334,25792.666666666664,25760.86666666667,9.10357142857122,0.03531458940035774,71.57748436414323,1.0,,,0.6289308176101492,True
2026-01-16 10:12:00+05:30,25777.7,25777.7,25773.2,25776.05,0,25765.394444444446,25766.417024077276,25757.846666666668,25760.640627818826,25755.915,25756.50938257791,25733.004,25740.25454417813,25778.349421391384,25755.915,25733.480578608618,0.0017420791605643042,11.206309891484125,9.81595775459629,1.3903521368878344,83.42189160467717,87.88579238250547,25775.649999999998,25778.099999999995,25773.599999999995,25780.149999999998,25771.149999999998,8.799999999999793,0.03414021931211257,70.79037800687493,1.0,,,0.36666666666699005,False
2026-01-16 10:13:00+05:30,25775.4,25788.65,25775.4,25787.45,0,25768.294444444444,25770.623619261823,25760.623333333333,25763.991799341475,25757.7925,25759.45610804668,25734.566000000003,25742.10534636722,25784.06422334235,25757.7925,25731.52077665765,0.0020399048825593276,12.296122192768962,10.311990642230825,1.9841315505381374,97.68563162969976,89.91221373133243,25783.833333333332,25792.266666666663,25779.016666666663,25797.083333333332,25770.583333333332,9.082142857142701,0.03521923593508742,81.05670103093034,1.0,,,0.909433962264096,True
2026-01-16 10:14:00+05:30,25786.95,25789.5,25783.65,25784.95,0,25771.82777777778,25773.48889540946,25763.67,25766.61157442379,25759.43,25761.884097756523,25735.982999999997,25743.785528862623,25788.198008547664,25759.43,25730.661991452336,0.002233590459700705,12.810406791297282,10.811673872044118,1.9987329192531647,90.95427435387805,90.68726586275166,25786.033333333336,25788.41666666667,25782.566666666673,25791.883333333335,25780.183333333338,9.142857142856883,0.03545811468650078,78.18642993024959,1.0,,,0.34188034188042693,False
