date,open,high,low,close,volume,delivery_qty,delivery_pct
2022-01-03,1355.9589200257199,1375.0714458047862,1352.4918027346766,1356.3887939453125,514436,,
2022-01-04,1360.9734992178426,1368.5956277427579,1345.614712405168,1350.9444580078125,504874,,
2022-01-05,1350.5719563149473,1357.678284036519,1325.012153977287,1332.0611572265625,608305,,
2022-01-06,1329.5683139747405,1333.0641533543906,1308.9657079992783,1313.6937255859375,568336,,
2022-01-07,1315.2409317437175,1326.7027268751558,1296.844782735735,1303.8077392578125,291110,,
2022-01-10,1300.9136732491,1332.8347005554012,1286.041966907184,1326.5020751953125,1350791,,
2022-01-11,1334.6686505791026,1336.4452323568717,1312.3755108336181,1325.900390625,583840,,
2022-01-12,1334.5254566131034,1348.0217343422987,1328.0208573620835,1346.2164306640625,954423,,
2022-01-13,1356.7612886603347,1361.632557699418,1337.1902853870765,1352.549072265625,504191,,
2022-01-14,1346.1877880207828,1376.0457318405208,1338.9668118777681,1372.2919921875,985459,,
2022-01-17,1383.8970617264442,1384.326935655802,1355.3572226676654,1364.6986083984375,392971,,
2022-01-18,1365.6728222750614,1373.8393539524675,1318.7654389353036,1332.2615966796875,542966,,
2022-01-19,1334.7259858865932,1368.5382452285012,1323.00629042264,1364.1541748046875,775419,,
2022-01-20,1364.8912582796372,1387.3704291944816,1357.3982013080224,1381.6641845703125,727728,,
2022-01-21,1375.2663918945766,1414.4608364384574,1327.1089979569413,1351.0291748046875,1576151,,
2022-01-24,1348.1183188943032,1358.8391928748415,1265.3487655646918,1285.78173828125,709302,,
2022-01-25,1282.352236419552,1320.9992612747135,1254.3685512201382,1312.3245849609375,496540,,
2022-01-27,1299.701483515395,1319.9039568899454,1284.5712938976505,1313.4195556640625,451899,,
2022-01-28,1320.3363952412433,1344.7753425343503,1307.7710540765095,1313.563720703125,255547,,
2022-01-31,1327.3106162519575,1346.4467800767886,1322.2383324006626,1340.2794189453125,274504,,
2022-02-01,1345.2939999761925,1402.760149082072,1337.2821715631958,1393.7684326171875,868358,,
2022-02-02,1401.4344336248287,1422.8184074182095,1387.139934803608,1405.84375,609066,,
2022-02-03,1403.509340216936,1417.5444527973414,1383.335753740212,1405.4691162109375,339584,,
2022-02-04,1406.9676724967344,1420.801054172781,1389.2437458680313,1396.4774169921875,274499,,
2022-02-07,1374.6899342412323,1400.5122320815276,1354.5163464599898,1392.4427490234375,937873,,
2022-02-08,1397.3129878743805,1439.821784591834,1356.8216215728155,1362.3837890625,1691333,,
2022-02-09,1362.3837474131678,1398.40814218334,1362.3837474131678,1393.36474609375,319100,,
2022-02-10,1395.5263560750884,1411.86693184575,1380.5113559645924,1407.7745361328125,313509,,
2022-02-11,1397.7454336705916,1400.6274430739243,1379.0992739304547,1384.3731689453125,271058,,
2022-02-14,1371.8079913265087,1374.0558005110652,1337.8585571682718,1343.218994140625,313971,,
2022-02-15,1343.824125184503,1401.5784228913583,1334.6019109868826,1395.61279296875,531468,,
2022-02-16,1397.745328533731,1406.3912362294193,1376.418892063528,1380.0501708984375,265145,,
2022-02-17,1380.684417514501,1425.4122609470949,1380.4537992171065,1412.0111083984375,876419,,
2022-02-18,1412.0109743450091,1443.8565533747294,1405.2384203937017,1416.42041015625,1007426,,
2022-02-21,1414.4318643650595,1426.9106623808843,1386.7939901373845,1392.3272705078125,436344,,
2022-02-22,1374.7761718479578,1397.6876896551494,1350.1067291029685,1387.312744140625,412041,,
