Timestamp,Nifty_Spot,BankNifty_Spot,India_VIX,Nifty_PCR,BankNifty_PCR
2026-08-17 09:15:21,24314.30,57321.75,11.69,0.9684,0.8492
2026-08-17 09:16:30,24297.85,57230.95,11.67,0.9393,0.8582
2026-08-17 09:17:37,24294.40,57211.75,11.61,0.8897,0.8480
2026-08-17 09:18:50,24295.55,57248.40,11.64,0.8640,0.8406
2026-08-17 09:20:06,24298.50,57261.80,11.72,0.8557,0.8218
2026-08-17 09:21:13,24303.00,57242.10,11.71,0.8617,0.8445
2026-08-17 09:22:21,24298.30,57214.45,11.71,0.8672,0.8417
2026-08-17 09:23:31,24298.85,57229.55,11.72,0.8633,0.8414
2026-08-17 09:24:38,24301.05,57257.20,11.69,0.8639,0.8236
2026-08-17 09:25:44,24304.65,57290.00,11.58,0.8576,0.8247
2026-08-17 09:26:50,24309.40,57283.50,11.56,0.8636,0.8267
2026-08-17 09:27:55,24300.20,57272.05,11.58,0.8627,0.8270
2026-08-17 09:29:08,24304.25,57272.95,11.57,0.8645,0.8273
2026-08-17 09:30:14,24306.70,57260.50,11.54,0.8555,0.8220
2026-08-17 09:31:24,24298.05,57254.65,11.51,0.8461,0.8188
2026-08-17 09:32:30,24293.25,57254.55,11.52,0.8426,0.8188
2026-08-17 09:33:35,24284.85,57222.65,11.57,0.8192,0.8319
2026-08-17 09:34:42,24285.20,57238.70,11.56,0.7960,0.8328
2026-08-17 09:35:50,24291.25,57248.85,11.54,0.7832,0.8336
2026-08-17 09:37:01,24292.70,57263.00,11.58,0.7778,0.8184
2026-08-17 09:38:13,24300.40,57294.75,11.58,0.7821,0.8195
2026-08-17 09:39:22,24297.90,57286.65,11.58,0.7893,0.8195
2026-08-17 09:40:30,24296.00,57286.85,11.58,0.7956,0.8205
2026-08-17 09:41:38,24302.55,57324.25,11.57,0.7946,0.8227
2026-08-17 09:42:46,24308.10,57337.30,11.55,0.7969,0.8274
2026-08-17 09:43:52,24308.25,57331.80,11.57,0.7966,0.8268
2026-08-17 09:44:57,24301.05,57319.50,11.57,0.7974,0.8271
2026-08-17 09:46:04,24303.00,57323.15,11.56,0.7953,0.8252
