Timestamp,Nifty_Spot,BankNifty_Spot,India_VIX,Nifty_PCR,BankNifty_PCR
2026-08-07 09:51:58,24620.70,57926.40,12.45,0.9639,0.8780
2026-08-07 09:53:04,24619.00,57916.90,12.44,0.9734,0.8807
2026-08-07 09:54:10,24621.85,57936.50,12.45,0.9867,0.8805
2026-08-07 09:55:14,24624.45,57938.15,12.47,0.9940,0.8806
2026-08-07 09:56:18,24622.80,57942.25,12.47,1.0007,0.8825
2026-08-07 09:57:24,24623.45,57943.65,12.48,1.0066,0.8835
2026-08-07 09:58:31,24624.50,57935.10,12.47,1.0095,0.8841
2026-08-07 09:59:36,24626.65,57933.20,12.47,0.9664,0.8845
2026-08-07 10:00:40,24622.45,57923.40,12.47,1.0126,0.8843
2026-08-07 10:01:44,24618.35,57910.85,12.46,1.0171,0.8846
2026-08-07 10:02:49,24614.30,57930.00,12.44,1.0251,0.8853
2026-08-07 10:03:53,24609.00,57927.60,12.43,1.0256,0.8866
2026-08-07 10:04:58,24612.95,57930.50,12.41,1.0254,0.8866
2026-08-07 10:06:05,24611.90,57927.75,12.40,1.0208,0.8871
2026-08-07 10:07:10,24615.00,57954.05,12.45,1.0189,0.8162
2026-08-07 10:08:15,24616.75,57953.85,12.45,1.0185,0.8175
2026-08-07 10:09:20,24611.80,57944.55,12.43,1.0097,0.8896
2026-08-07 10:10:24,24612.00,57957.60,12.43,1.0112,0.8190
2026-08-07 10:11:28,24605.45,57947.65,12.45,1.0075,0.8901
2026-08-07 10:12:34,24603.30,57942.05,12.44,1.0035,0.8906
2026-08-07 10:28:39,24570.60,57859.40,12.39,0.8932,0.8785
2026-08-07 10:29:43,24564.40,57825.30,12.41,0.8829,0.8852
2026-08-07 10:30:48,24566.35,57825.65,12.40,0.8725,0.8794
2026-08-07 10:31:54,24562.00,57795.35,12.45,0.8610,0.8790
2026-08-07 10:33:00,24566.95,57812.55,12.43,0.8499,0.8745
2026-08-07 10:34:06,24571.35,57826.45,12.44,0.8459,0.8737
2026-08-07 10:35:17,24571.35,57829.65,12.44,0.8352,0.8736
2026-08-07 10:36:21,24572.50,57833.50,12.40,0.8337,0.8732
2026-08-07 10:37:25,24569.15,57825.35,12.43,0.8235,0.8719
2026-08-07 10:38:28,24567.55,57837.40,12.45,0.8215,0.8720
2026-08-07 10:39:33,24572.40,57848.80,12.43,0.8215,0.8724
2026-08-07 10:40:37,24570.50,57838.85,12.45,0.8144,0.8723
2026-08-07 10:41:41,24570.65,57835.00,12.45,0.8133,0.8721
2026-08-07 10:42:45,24566.75,57813.85,12.46,0.8108,0.8717
2026-08-07 10:43:49,24570.00,57815.45,12.50,0.8129,0.8712
2026-08-07 10:44:54,24571.00,57815.45,12.48,0.8133,0.8704
2026-08-07 10:45:57,24573.30,57798.25,12.50,0.8138,0.8678
2026-08-07 10:47:05,24575.55,57832.15,12.47,0.7772,0.8676
2026-08-07 10:48:09,24579.80,57849.05,12.46,0.7758,0.8676
2026-08-07 10:49:13,24583.05,57853.90,12.43,0.7724,0.8565
2026-08-07 10:50:18,24576.55,57839.25,12.45,0.7706,0.8684
2026-08-07 10:51:22,24577.60,57837.60,12.46,0.7735,0.8694
2026-08-07 10:52:26,24574.00,57818.80,12.48,0.8108,0.8696
2026-08-07 10:53:31,24582.65,57843.60,12.48,0.7730,0.8700
2026-08-07 10:54:36,24583.85,57846.10,12.47,0.7719,0.8716
2026-08-07 10:55:40,24583.80,57848.00,12.49,0.7711,0.8717
2026-08-07 10:56:45,24583.60,57847.80,12.47,0.7722,0.8724
2026-08-07 10:57:51,24583.10,57858.10,12.47,0.7746,0.8609
2026-08-07 10:58:55,24580.90,57837.25,12.47,0.7767,0.8721
2026-08-07 10:59:59,24570.00,57803.25,12.47,0.8172,0.8712
2026-08-07 11:01:03,24573.65,57807.45,12.50,0.8193,0.8710
2026-08-07 11:02:09,24570.20,57806.95,12.52,0.8152,0.8684
2026-08-07 11:03:15,24569.95,57793.40,12.52,0.8198,0.8684
2026-08-07 11:04:23,24557.35,57767.30,12.52,0.8138,0.8643
2026-08-07 11:05:40,24557.90,57756.40,12.53,1.8225,0.0000
2026-08-07 11:07:42,24563.35,57782.95,12.51,0.7954,0.8558
2026-08-07 11:09:36,24566.90,57795.15,12.50,0.7990,0.8569
2026-08-07 11:11:32,24569.70,57805.30,12.51,0.7998,0.8568
2026-08-07 11:12:38,24565.75,57817.25,12.50,0.8002,0.8576
2026-08-07 11:13:49,24567.10,57813.80,12.52,0.8011,0.8583
2026-08-07 11:14:53,24567.25,57813.35,12.51,0.8016,0.8582
2026-08-07 11:15:59,24565.00,57801.45,12.51,0.7996,0.8583
2026-08-07 11:17:05,24563.70,57798.00,12.53,0.7966,0.8579
2026-08-07 11:18:11,24561.50,57798.95,12.53,0.7933,0.8579
2026-08-07 11:19:15,24560.95,57795.60,12.52,0.7943,0.8580
2026-08-07 11:20:20,24564.55,57813.95,12.52,0.7951,0.8585
2026-08-07 11:21:25,24567.95,57827.15,12.51,0.7941,0.8591
2026-08-07 11:22:43,24569.70,57832.60,12.50,0.7888,0.8596
2026-08-07 11:23:48,24571.65,57834.80,12.51,0.7893,0.8602
2026-08-07 11:25:00,24577.20,57842.60,12.45,0.7524,0.8616
2026-08-07 11:26:06,24580.55,57840.35,12.43,0.7549,0.8626
2026-08-07 11:27:10,24583.60,57838.80,12.42,0.7545,0.8627
2026-08-07 11:28:15,24587.55,57837.30,12.40,0.7611,0.8636
2026-08-07 11:29:19,24587.45,57842.15,12.41,0.7679,0.8633
2026-08-07 11:30:25,24581.55,57822.05,12.40,0.7774,0.8653
2026-08-07 11:31:29,24581.40,57816.25,12.40,0.7819,0.8651
2026-08-07 11:32:34,24576.55,57800.85,12.42,0.7850,0.8655
2026-08-07 11:33:38,24577.80,57807.25,12.41,0.7874,0.8664
2026-08-07 11:34:44,24580.15,57796.55,12.41,0.7903,0.8671
2026-08-07 11:35:48,24577.85,57780.30,12.41,0.7924,0.8664
2026-08-07 11:36:56,24576.75,57772.20,12.41,0.7916,0.8658
2026-08-07 11:38:01,24582.15,57774.45,12.43,0.7926,0.8651
2026-08-07 11:39:09,24585.55,57784.55,12.43,0.7914,0.8653
2026-08-07 11:40:15,24582.45,57786.20,12.44,0.7907,0.8649
2026-08-07 11:41:22,24582.40,57780.60,12.43,0.7920,0.8640
2026-08-07 11:42:30,24581.50,57772.95,12.42,0.7923,0.8622
2026-08-07 11:43:35,24581.80,57776.65,12.43,0.7947,0.8624
2026-08-07 11:44:40,24580.80,57780.30,12.43,0.7943,0.8622
2026-08-07 11:45:44,24578.20,57780.95,12.42,0.7964,0.8624
2026-08-07 11:46:49,24577.60,57775.90,12.42,0.7981,0.8622
2026-08-07 11:47:53,24571.00,57766.40,12.44,0.8401,0.8599
2026-08-07 11:48:58,24565.45,57775.70,12.46,0.8417,0.8601
2026-08-07 11:50:02,24563.85,57766.45,12.48,0.8385,0.8596
2026-08-07 11:51:08,24558.20,57752.05,12.48,0.8272,0.8579
2026-08-07 11:52:18,24554.75,57738.60,12.50,0.8109,0.8652
2026-08-07 11:53:27,24550.65,57746.15,12.50,0.8023,0.8646
2026-08-07 11:54:31,24555.60,57748.70,12.49,0.7945,0.8639
2026-08-07 11:55:36,24556.80,57746.95,12.49,0.7908,0.8634
2026-08-07 11:56:40,24557.85,57746.90,12.48,0.7882,0.8628
2026-08-07 11:57:44,24558.80,57753.60,12.49,0.7847,0.8526
2026-08-07 11:58:51,24557.50,57763.35,12.48,0.7855,0.8522
2026-08-07 11:59:55,24560.85,57771.65,12.45,0.7861,0.8523
2026-08-07 12:01:01,24561.95,57769.75,12.46,0.7842,0.8523
2026-08-07 12:02:06,24557.35,57775.50,12.44,0.7837,0.8515
2026-08-07 12:03:22,24553.40,57767.75,12.44,0.7833,0.8511
2026-08-07 12:04:26,24552.95,57765.85,12.44,0.7839,0.8510
2026-08-07 12:05:29,24554.00,57759.20,12.44,0.7821,0.8505
2026-08-07 12:06:34,24552.25,57757.30,12.43,0.7777,0.8497
2026-08-07 12:07:40,24550.45,57758.80,12.43,0.7754,0.8499
2026-08-07 12:08:44,24549.25,57754.90,12.44,0.7723,0.8495
2026-08-07 12:09:49,24550.45,57750.25,12.49,0.7682,0.8492
2026-08-07 12:10:52,24549.15,57746.75,12.48,0.7608,0.8556
2026-08-07 12:12:05,24549.10,57749.00,12.49,0.7570,0.8555
2026-08-07 12:13:09,24547.95,57751.35,12.49,0.7548,0.8455
2026-08-07 12:14:14,24542.05,57734.85,12.49,0.7501,0.8526
2026-08-07 12:15:18,24539.60,57718.95,12.49,0.7435,0.8517
2026-08-07 12:16:22,24535.10,57707.15,12.48,0.7340,0.8466
2026-08-07 12:17:26,24533.10,57707.80,12.48,0.7291,0.8459
2026-08-07 12:18:32,24538.85,57712.75,12.46,0.7226,0.8459
2026-08-07 12:19:36,24538.15,57707.90,12.47,0.7156,0.8450
2026-08-07 12:20:41,24535.10,57715.25,12.47,0.7105,0.8441
2026-08-07 12:21:45,24542.35,57735.90,12.49,0.7087,0.8431
2026-08-07 12:22:49,24545.65,57750.75,12.48,0.7057,0.8342
2026-08-07 12:23:54,24541.00,57724.30,12.48,0.6996,0.8418
2026-08-07 12:25:02,24540.35,57723.45,12.48,0.6988,0.8416
2026-08-07 12:26:06,24545.60,57758.55,12.50,0.7021,0.8341
2026-08-07 12:27:11,24553.10,57777.70,12.48,0.6982,0.8338
2026-08-07 12:28:19,24556.40,57784.15,12.46,0.6985,0.8335
2026-08-07 12:29:23,24555.25,57786.15,12.46,0.7007,0.8341
2026-08-07 12:30:28,24546.80,57769.10,12.46,0.7031,0.8345
2026-08-07 12:31:31,24545.90,57762.75,12.48,0.7069,0.8345
2026-08-07 12:32:36,24551.80,57769.95,12.46,0.7088,0.8343
2026-08-07 12:33:44,24550.45,57773.75,12.47,0.7079,0.8338
2026-08-07 12:34:52,24557.50,57787.65,12.46,0.7078,0.8339
