Date,Spot_Price,Fut_Close,Fut_OI,Fut_OI_Chg,Fut_Volume,Near_Expiry,Max_Call_OI_Strike,Max_Call_OI,Max_Put_OI_Strike,Max_Put_OI,PCR_OI,ATM_IV
2026-06-08,3050.1,3059.6,14022000,-88500,2691,2026-06-30,3200.0,224500,3000.0,193000,0.8233,0.2182
2026-06-09,3095.5,3107.6,13858000,-164000,2967,2026-06-30,3200.0,256500,3000.0,203750,0.7522,0.2121
2026-06-10,3071.2,3083.9,13857750,-250,2206,2026-06-30,3200.0,259750,3000.0,213000,0.7558,0.2131
2026-06-11,3089.5,3095.2,13864250,6500,2125,2026-06-30,3200.0,256250,3000.0,187000,0.6968,0.2052
2026-06-12,3105.5,3122.7,13913500,49250,2034,2026-06-30,3200.0,257000,3000.0,193750,0.6982,0.2018
2026-06-15,3164.4,3175.0,13684500,-229000,3192,2026-06-30,3200.0,348000,3000.0,186750,0.6782,0.2081
2026-06-16,3140.3,3153.7,13629750,-54750,1302,2026-06-30,3200.0,423750,3000.0,188250,0.6432,0.2024
2026-06-17,3150.4,3158.3,13608250,-21500,986,2026-06-30,3200.0,395000,3000.0,184500,0.6307,0.1953
2026-06-18,3145.1,3150.4,13699250,91000,2446,2026-06-30,3200.0,403000,3100.0,176500,0.6347,0.1994
2026-06-19,3149.6,3155.2,13602250,-97000,1986,2026-06-30,3200.0,482750,3100.0,182500,0.6183,0.1992
2026-06-22,3175.2,3175.6,13473000,-129250,1309,2026-06-30,3200.0,342250,3100.0,187750,0.6998,0.2208
2026-06-23,3144.3,3142.2,12686500,-786500,3933,2026-06-30,3200.0,308750,3100.0,172000,0.6985,0.1996
2026-06-24,3127.9,3126.0,8449500,-4237000,19245,2026-06-30,3200.0,332750,3100.0,165000,0.6669,0.1863
2026-06-25,3126.6,3127.6,4512000,-3937500,17205,2026-06-30,3200.0,281750,3100.0,152250,0.6602,0.1471
2026-06-29,3080.2,3087.7,1052750,-3459250,15811,2026-06-30,3200.0,261000,2900.0,102750,0.6258,0.0
2026-07-01,3140.4,3146.0,12864250,-125000,1741,2026-07-28,3400.0,173000,2800.0,111000,0.7525,0.1992
2026-07-02,3169.1,3176.4,12799750,-64500,1728,2026-07-28,3400.0,199000,2800.0,110750,0.8693,0.194
2026-07-03,3181.0,3196.9,12859750,60000,1991,2026-07-28,3200.0,282750,2800.0,109750,0.7021,0.2033
2026-07-06,3213.0,3220.4,12873000,13250,1340,2026-07-28,3200.0,295000,3100.0,116250,0.7381,0.2037
2026-07-07,3190.9,3197.9,12833250,-39750,1762,2026-07-28,3200.0,342750,3100.0,127250,0.7367,0.1999
