date,open,high,low,close,volume,delivery_qty,delivery_pct
2022-01-03,2403.4289376274637,2422.1114146507507,2384.454498646194,2393.406494140625,187072,,
2022-01-04,2403.4287016139165,2432.620143333924,2385.913836581912,2400.898681640625,258206,,
2022-01-05,2396.6176953786967,2412.1864664408404,2388.9791720520952,2395.595947265625,118766,,
2022-01-06,2385.9139923787425,2385.9139923787425,2352.830356269086,2374.091552734375,312518,,
2022-01-07,2383.967964587833,2466.6770572367986,2362.9500295492744,2410.5322265625,713835,,
2022-01-10,2418.3653098513387,2463.5633488174726,2413.5485314698835,2453.686767578125,273120,,
2022-01-11,2456.9464832766034,2466.4337023704434,2395.060528317169,2409.65625,337933,,
2022-01-12,2417.1490948084192,2431.112193746603,2399.5368276107215,2413.93798828125,216977,,
2022-01-13,2424.349358414253,2625.137930303335,2416.078449505354,2612.780029296875,1933012,,
2022-01-14,2612.780018552506,2685.5153642463633,2580.6694311558867,2621.294189453125,1636239,,
2022-01-17,2627.2301233263574,2666.0061888745045,2619.1537758054947,2629.906005859375,407860,,
2022-01-18,2649.610009885184,2697.0461053614613,2572.1552851191764,2587.04296875,864192,,
2022-01-19,2586.361979619326,2629.565222403632,2535.3256517247332,2583.0537109375,480182,,
2022-01-20,2593.173434363531,2637.9336512418513,2566.1713470075883,2608.936767578125,586436,,
2022-01-21,2592.200462796134,2625.2841023363253,2419.0952791674345,2443.17822265625,1514400,,
2022-01-24,2442.302028312611,2442.302028312611,2313.2272930182476,2397.006591796875,887506,,
2022-01-25,2346.991982124689,2448.724206971436,2325.5849242446134,2408.97509765625,585589,,
2022-01-27,2393.6984795415938,2437.436946930043,2316.049188668737,2421.965576171875,581542,,
2022-01-28,2430.674762897462,2510.9512512637716,2425.1771347790523,2446.292236328125,339531,,
2022-01-31,2470.6180432518695,2484.1433180079766,2422.8899822342923,2455.876220703125,248282,,
2022-02-01,2481.175257010722,2515.280640453196,2426.1008770461126,2470.958251953125,299629,,
2022-02-02,2432.6203490569446,2476.2129532241615,2412.4783000788693,2432.52294921875,417344,,
2022-02-03,2436.512670925831,2454.806024433719,2414.132562526752,2427.609375,255814,,
2022-02-04,2422.98700929373,2448.8699445131365,2408.293888926963,2429.8955078125,212422,,
2022-02-07,2429.8955034546084,2438.555773495188,2322.6656575995353,2336.288330078125,279580,,
2022-02-08,2335.3154683377306,2369.3721522509895,2260.390763728562,2304.90771484375,342707,,
2022-02-09,2306.269877785019,2382.7515540858794,2306.269877785019,2375.015869140625,247301,,
2022-02-10,2388.8333393274484,2391.752483937624,2345.0461701748063,2351.516845703125,129427,,
2022-02-11,2345.046001695033,2345.046001695033,2286.663113686028,2302.961669921875,243601,,
2022-02-14,2192.277623449782,2281.8467589506067,2192.277623449782,2228.42626953125,456213,,
2022-02-15,2220.495620913913,2348.1594758837937,2203.5159801767045,2330.206787109375,333371,,
2022-02-16,2349.9112002848665,2366.7936801227374,2300.2857463658074,2321.01171875,289019,,
2022-02-17,2337.212875903252,2351.857297568618,2296.685516875462,2324.7578125,213203,,
2022-02-18,2299.507254335946,2365.4312640262838,2288.6091629767434,2316.049072265625,185219,,
2022-02-21,2310.0161718622066,2349.181357589862,2274.9864405281546,2316.77880859375,338514,,
2022-02-22,2239.9566175210593,2334.3422786416254,2218.5982602744452,2309.626953125,280218,,
2022-02-23,2323.6392011651674,2352.246724446727,2315.222428898757,2320.37939453125,180733,,
2022-02-24,2255.525767471032,2295.323344530297,2201.6189912623577,2221.12841796875,411460,,
2022-02-25,2257.4717736456887,2348.938302405471,2248.0819537493726,2269.489013671875,411506,,
2022-02-28,2242.8757602504925,2323.541348751113,2228.425901651553,2310.84326171875,219676,,
2022-03-02,2286.663177205226,2324.6120554652275,2246.8656024644843,2277.711181640625,239565,,
2022-03-03,2329.7205214976752,2329.7205214976752,2233.1454930926866,2253.920166015625,352076,,
2022-03-04,2233.437670499889,2259.418010969197,2189.3585377608497,2194.467041015625,321987,,
2022-03-07,2160.166855764841,2177.633022244157,2103.730064037651,2142.7978515625,432285,,
2022-03-08,2140.706088224381,2206.8733673149522,2116.3798826763764,2178.071044921875,261245,,
2022-03-09,2189.260875071205,2192.228719355973,2130.537563433917,2185.66064453125,810023,,
2022-03-10,2244.0437336384653,2271.726907691576,2223.512558950699,2251.73095703125,270388,,
2022-03-11,2251.633101045042,2291.382207382006,2238.983476881868,2281.60302734375,181223,,
2022-03-14,2286.614287835703,2323.3468528517164,2267.2020261539237,2277.078369140625,171285,,
2022-03-15,2278.87870524352,2348.93817013572,2257.2770844138736,2331.0341796875,296426,,
2022-03-16,2366.4535352491216,2374.48118396039,2313.471101266874,2353.3173828125,305418,,
2022-03-17,2382.0218514287913,2405.375006834956,2356.7225997387795,2372.1455078125,276468,,
2022-03-21,2383.968118340925,2393.406638481012,2353.0738376236495,2372.6806640625,156630,,
2022-03-22,2364.5071708449045,2372.242856669499,2310.0164706114415,2360.517578125,184847,,
2022-03-23,2383.967965796849,2383.967965796849,2345.046039824656,2348.938232421875,100890,,
2022-03-24,2335.315483950718,2374.0428465716823,2330.644805470701,2340.7646484375,171484,,
2022-03-25,2344.4623508999384,2430.67452059376,2344.4623508999384,2380.95166015625,459704,,
2022-03-28,2387.860176745717,2393.503903567176,2278.8787831860104,2288.755126953125,303521,,
2022-03-29,2293.961025517306,2330.3529314917346,2273.2837522226114,2287.441650390625,238300,,
2022-03-30,2315.8546249524347,2325.585106569882,2288.8038385438144,2298.680419921875,182382,,
2022-03-31,2315.8544498874603,2321.400776478018,2280.8247187126917,2300.6748046875,264676,,
2022-04-01,2291.5281585940197,2377.8374731486974,2291.5281585940197,2369.9072265625,214106,,
2022-04-04,2383.967914075787,2413.1593579216133,2374.237432793845,2402.650390625,164413,,
2022-04-05,2415.1053740738093,2603.341480717448,2414.132325977889,2582.907470703125,1161280,,
2022-04-06,2559.11655937505,2612.5368062176217,2549.1428161303375,2582.372314453125,392461,,
2022-04-07,2575.6587051956817,2581.886118941085,2500.733990310881,2539.99658203125,227637,,
2022-04-08,2549.386190024519,2650.5831990941942,2532.9902334346684,2616.769775390625,853591,,
2022-04-11,2615.5534977010416,2656.4215211026203,2579.550715180603,2592.443603515625,310168,,
2022-04-12,2594.1464245879633,2601.93080995807,2496.939007302995,2575.026123046875,278544,,
2022-04-13,2573.7121049764078,2588.3078257985803,2529.9249425098906,2547.2939453125,149796,,
2022-04-18,2534.7902973193627,2570.598514866545,2469.4986748670617,2499.225341796875,251049,,
2022-04-19,2520.194720915053,2602.903814072497,2472.612761169887,2533.914794921875,297642,,
2022-04-20,2547.2453670230907,2605.920215041933,2522.1893784153253,2547.342529296875,285429,,
2022-04-21,2549.580766285249,2680.8451068909344,2549.580766285249,2669.94677734375,1237606,,
2022-04-22,2684.4455215475373,2743.9960260910084,2409.510694896404,2452.178955078125,2371341,,
2022-04-25,2432.620740902667,2542.5751983914674,2418.1224163111347,2482.100341796875,1166076,,
2022-04-26,2517.226757563117,2542.331446282422,2422.889790926507,2450.183837890625,441997,,
2022-04-27,2455.9736576626583,2473.877649524709,2383.9680908373666,2437.72900390625,311061,,
2022-04-28,2458.8924573456093,2471.542082175642,2403.4287177062347,2452.76220703125,234509,,
2022-04-29,2471.542292407056,2480.3971255655033,2400.02325363071,2419.1435546875,210478,,
2022-05-02,2413.1595383904146,2437.4857434145115,2379.151551278846,2400.753173828125,173852,,
2022-05-04,2408.294082623749,2436.7070400460234,2345.045955201307,2362.852783203125,193279,,
2022-05-05,2406.0561165088993,2470.5692564602905,2371.1724828167735,2382.26513671875,410414,,
2022-05-06,2346.943497411444,2381.3408454106784,2311.0381147899243,2353.268310546875,377674,,
2022-05-09,2350.446607246209,2392.5796414638344,2315.854696515135,2372.194091796875,242815,,
2022-05-10,2369.372350884809,2436.6100760717322,2301.258977348079,2329.03955078125,816343,,
2022-05-11,2361.8310408620887,2385.4761576060296,2303.2535917587347,2362.949951171875,597024,,
2022-05-12,2359.5930578167395,2384.0653612632195,2318.5791734230006,2366.1611328125,377134,,
2022-05-13,2399.439339496216,2497.0848164313647,2380.124476243511,2472.223388671875,586359,,
2022-05-16,2481.3216070880712,2524.0870279171077,2456.946702193792,2503.069091796875,326883,,
2022-05-17,2529.5842005188224,2559.018903244257,2503.652565703941,2532.94140625,289065,,
2022-05-18,2548.4130986517307,2556.4407458697056,2487.11106535083,2491.87890625,233556,,
2022-05-19,2415.1052619585803,2481.2725294095003,2415.1052619585803,2449.9404296875,177771,,
2022-05-20,2471.542246196843,2500.2471659853495,2452.859769643219,2487.646240234375,159377,,
2022-05-23,2509.4914246947787,2520.4382174546918,2464.925767546744,2474.65625,170159,,
2022-05-24,2474.6563692688974,2500.4421490128016,2442.3512134792245,2459.8173828125,98846,,
2022-05-25,2476.4073351589886,2476.4073351589886,2370.7342198603956,2377.788818359375,168247,,
2022-05-26,2373.4106693940043,2403.4293045171817,2301.259232867666,2344.024658203125,230882,,
2022-05-27,2359.6419291184743,2373.2159042501494,2310.0164699906218,2334.5859375,213946,,
