timestamp,open,high,low,close,volume
2026-01-27T09:15:00+05:30,255.0,266.5,209.5,236.9,3830
2026-01-27T09:16:00+05:30,240.6,331.5,232.55,326.7,5275
2026-01-27T09:17:00+05:30,329.25,378.85,318.85,364.25,4875
2026-01-27T09:18:00+05:30,352.8,359.2,302.45,340.9,3695
2026-01-27T09:19:00+05:30,333.5,371.65,328.25,371.65,3647
2026-01-27T09:20:00+05:30,371.7,422.15,370.8,381.45,6780
2026-01-27T09:21:00+05:30,383.75,453.0,383.75,443.75,4406
2026-01-27T09:22:00+05:30,444.75,453.3,408.8,440.35,5117
2026-01-27T09:23:00+05:30,437.35,454.45,416.25,446.05,2572
2026-01-27T09:24:00+05:30,454.25,463.45,443.9,450.0,3841
2026-01-27T09:25:00+05:30,449.2,471.1,443.65,467.0,5266
2026-01-27T09:26:00+05:30,469.4,479.05,439.3,452.75,6046
2026-01-27T09:27:00+05:30,459.8,470.75,426.6,440.2,3857
2026-01-27T09:28:00+05:30,434.0,463.0,434.0,458.0,3200
2026-01-27T09:29:00+05:30,457.0,469.75,450.0,454.5,3209
2026-01-27T09:30:00+05:30,456.85,470.3,425.4,470.3,4898
2026-01-27T09:31:00+05:30,471.75,483.35,436.75,448.05,6363
2026-01-27T09:32:00+05:30,443.9,460.5,433.15,450.0,2221
2026-01-27T09:33:00+05:30,459.0,469.8,412.55,412.55,4301
2026-01-27T09:34:00+05:30,412.75,436.05,394.85,404.6,5108
2026-01-27T09:35:00+05:30,428.15,428.15,362.75,362.75,4767
2026-01-27T09:36:00+05:30,365.25,386.15,359.75,371.15,2831
2026-01-27T09:37:00+05:30,373.25,380.95,339.6,347.4,4081
2026-01-27T09:38:00+05:30,343.0,354.45,284.95,284.95,5731
2026-01-27T09:39:00+05:30,280.85,296.7,277.65,285.0,3528
2026-01-27T09:40:00+05:30,287.3,301.15,278.7,281.65,2869
2026-01-27T09:41:00+05:30,279.8,300.05,275.35,299.6,1474
2026-01-27T09:42:00+05:30,298.5,304.85,268.15,285.05,2528
2026-01-27T09:43:00+05:30,282.15,282.95,227.0,227.0,4596
2026-01-27T09:44:00+05:30,228.2,234.35,217.85,218.5,3136
2026-01-27T09:45:00+05:30,218.35,236.95,218.35,228.7,1774
2026-01-27T09:46:00+05:30,230.05,253.0,229.95,252.25,1628
2026-01-27T09:47:00+05:30,254.3,255.95,222.15,225.1,1823
2026-01-27T09:48:00+05:30,226.3,233.55,221.15,223.05,1846
2026-01-27T09:49:00+05:30,224.7,239.05,224.7,230.35,1244
2026-01-27T09:50:00+05:30,228.1,241.7,226.15,238.65,911
2026-01-27T09:51:00+05:30,238.5,240.5,229.9,230.0,749
2026-01-27T09:52:00+05:30,230.85,234.45,224.75,226.25,591
2026-01-27T09:53:00+05:30,227.45,253.2,227.45,237.95,1509
2026-01-27T09:54:00+05:30,238.8,252.6,233.85,240.4,1119
2026-01-27T09:55:00+05:30,242.65,252.95,240.35,250.9,987
2026-01-27T09:56:00+05:30,249.7,279.6,249.15,268.3,2694
2026-01-27T09:57:00+05:30,269.5,273.1,255.85,264.35,2064
2026-01-27T09:58:00+05:30,264.75,274.85,260.3,267.2,1303
2026-01-27T09:59:00+05:30,265.55,277.8,261.5,266.0,1278
2026-01-27T10:00:00+05:30,255.25,258.45,238.2,240.5,1972
2026-01-27T10:01:00+05:30,242.1,245.7,225.3,226.25,2694
2026-01-27T10:02:00+05:30,227.2,243.75,226.95,238.3,1093
2026-01-27T10:03:00+05:30,237.65,242.7,227.5,229.65,749
2026-01-27T10:04:00+05:30,229.15,237.75,228.6,235.15,483
2026-01-27T10:05:00+05:30,236.35,241.05,230.0,235.95,470
2026-01-27T10:06:00+05:30,235.05,259.9,234.55,257.85,1124
2026-01-27T10:07:00+05:30,255.1,260.7,248.9,251.65,1060
2026-01-27T10:08:00+05:30,253.1,279.6,253.1,276.9,1904
2026-01-27T10:09:00+05:30,279.0,279.0,254.25,260.9,1315
2026-01-27T10:10:00+05:30,261.25,274.75,254.45,274.75,932
2026-01-27T10:11:00+05:30,275.15,275.15,250.0,250.0,1187
2026-01-27T10:12:00+05:30,248.1,253.95,230.1,252.35,2002
2026-01-27T10:13:00+05:30,253.4,255.2,242.45,242.45,1420
2026-01-27T10:14:00+05:30,242.55,243.95,232.4,235.7,997
2026-01-27T10:15:00+05:30,236.55,240.3,228.5,235.5,788
2026-01-27T10:16:00+05:30,235.3,240.0,222.7,222.7,1216
2026-01-27T10:17:00+05:30,226.0,226.9,201.0,202.35,2044
2026-01-27T10:18:00+05:30,200.25,204.55,194.15,198.85,1602
2026-01-27T10:19:00+05:30,199.1,201.8,186.05,196.15,1097
2026-01-27T10:20:00+05:30,197.25,201.05,194.65,198.9,1196
2026-01-27T10:21:00+05:30,198.45,202.15,195.5,198.8,797
2026-01-27T10:22:00+05:30,198.6,200.45,195.95,200.0,490
