timestamp,open,high,low,close,volume
2026-08-10T09:15:00+05:30,305.55,305.55,246.0,269.15,1320
2026-08-10T09:16:00+05:30,274.3,316.0,263.2,280.25,1728
2026-08-10T09:17:00+05:30,281.3,288.95,276.2,287.25,1045
2026-08-10T09:18:00+05:30,288.9,303.8,287.4,303.05,2000
2026-08-10T09:19:00+05:30,301.4,311.95,301.3,306.7,1004
2026-08-10T09:20:00+05:30,309.55,330.5,309.55,320.7,1513
2026-08-10T09:21:00+05:30,321.1,331.0,318.7,323.85,1464
2026-08-10T09:22:00+05:30,325.65,329.15,312.1,313.45,985
2026-08-10T09:23:00+05:30,316.3,323.4,311.75,321.05,496
2026-08-10T09:24:00+05:30,321.35,322.35,310.05,312.3,485
2026-08-10T09:25:00+05:30,311.4,314.4,301.4,301.9,1364
2026-08-10T09:26:00+05:30,303.35,304.6,287.0,287.05,1260
2026-08-10T09:27:00+05:30,286.65,288.95,278.1,278.1,1448
2026-08-10T09:28:00+05:30,278.5,284.85,273.65,283.35,1496
2026-08-10T09:29:00+05:30,283.5,285.6,273.8,274.1,606
2026-08-10T09:30:00+05:30,274.7,274.7,254.65,257.55,1451
2026-08-10T09:31:00+05:30,259.65,266.2,248.0,252.75,1071
2026-08-10T09:32:00+05:30,252.95,253.0,244.5,247.0,1739
2026-08-10T09:33:00+05:30,246.7,247.0,231.35,232.0,2165
2026-08-10T09:34:00+05:30,231.35,235.0,221.45,221.45,1802
2026-08-10T09:35:00+05:30,221.2,221.2,203.85,205.65,1376
2026-08-10T09:36:00+05:30,205.25,216.9,205.25,210.55,1363
2026-08-10T09:37:00+05:30,209.6,209.6,190.2,194.75,1280
2026-08-10T09:38:00+05:30,196.7,207.7,193.75,204.5,821
2026-08-10T09:39:00+05:30,205.0,208.75,203.0,206.9,512
2026-08-10T09:40:00+05:30,206.75,208.35,202.7,208.35,754
2026-08-10T09:41:00+05:30,207.45,209.2,202.75,202.75,571
2026-08-10T09:42:00+05:30,202.0,203.05,195.7,195.9,769
2026-08-10T09:43:00+05:30,195.1,203.1,193.7,201.9,551
2026-08-10T09:44:00+05:30,201.3,202.9,197.85,200.95,296
2026-08-10T09:45:00+05:30,200.2,201.7,197.5,198.4,451
2026-08-10T09:46:00+05:30,199.15,204.65,198.0,202.0,435
2026-08-10T09:47:00+05:30,202.5,210.6,202.25,209.15,608
2026-08-10T09:48:00+05:30,209.35,219.45,209.25,212.45,1261
2026-08-10T09:49:00+05:30,213.1,213.15,208.3,211.85,357
2026-08-10T09:50:00+05:30,211.5,221.45,209.45,220.0,447
2026-08-10T09:51:00+05:30,220.1,221.1,210.4,212.25,888
2026-08-10T09:52:00+05:30,210.9,216.9,209.6,214.8,293
2026-08-10T09:53:00+05:30,214.75,217.1,202.25,204.85,778
2026-08-10T09:54:00+05:30,206.8,210.85,204.0,206.3,331
2026-08-10T09:55:00+05:30,205.6,210.8,202.65,209.35,370
2026-08-10T09:56:00+05:30,209.7,209.7,204.65,204.65,282
2026-08-10T09:57:00+05:30,205.0,207.75,199.7,207.65,678
2026-08-10T09:58:00+05:30,207.9,212.7,206.95,207.25,397
2026-08-10T09:59:00+05:30,207.7,209.7,206.8,209.6,205
2026-08-10T10:00:00+05:30,211.1,215.9,209.55,211.3,514
2026-08-10T10:01:00+05:30,211.35,211.35,206.3,210.75,294
2026-08-10T10:02:00+05:30,210.4,218.85,208.1,217.25,577
2026-08-10T10:03:00+05:30,217.0,221.4,216.25,220.55,617
2026-08-10T10:04:00+05:30,220.45,220.85,209.3,210.1,876
2026-08-10T10:05:00+05:30,210.8,215.95,208.85,213.25,540
2026-08-10T10:06:00+05:30,213.9,218.0,211.6,214.5,255
2026-08-10T10:07:00+05:30,215.65,217.3,213.45,213.55,191
2026-08-10T10:08:00+05:30,213.75,213.75,208.1,210.0,340
2026-08-10T10:09:00+05:30,208.6,209.3,201.75,205.75,639
2026-08-10T10:10:00+05:30,204.9,206.05,202.85,203.0,242
2026-08-10T10:11:00+05:30,202.45,208.75,202.45,206.3,215
2026-08-10T10:12:00+05:30,206.15,208.3,204.85,206.1,200
2026-08-10T10:13:00+05:30,207.6,214.95,207.6,213.35,355
2026-08-10T10:14:00+05:30,213.75,216.05,213.0,213.0,402
2026-08-10T10:15:00+05:30,213.7,222.8,213.7,221.5,715
2026-08-10T10:16:00+05:30,221.1,227.9,221.1,227.15,736
2026-08-10T10:17:00+05:30,225.9,233.0,225.8,229.25,856
2026-08-10T10:18:00+05:30,230.0,236.05,228.0,232.9,1237
2026-08-10T10:19:00+05:30,232.4,238.35,232.4,238.1,859
2026-08-10T10:20:00+05:30,238.55,244.8,234.7,244.35,1028
2026-08-10T10:21:00+05:30,244.35,250.0,243.85,246.0,945
2026-08-10T10:22:00+05:30,246.9,247.4,241.05,243.3,628
2026-08-10T10:23:00+05:30,245.0,256.15,243.2,254.75,1028
2026-08-10T10:24:00+05:30,254.75,259.0,251.0,257.0,1112
2026-08-10T10:25:00+05:30,257.3,261.5,250.2,250.85,1220
2026-08-10T10:26:00+05:30,248.6,249.65,243.65,244.9,862
2026-08-10T10:27:00+05:30,245.0,262.3,244.8,262.0,1321
2026-08-10T10:28:00+05:30,261.25,262.2,257.05,257.05,559
2026-08-10T10:29:00+05:30,257.6,264.15,257.6,260.8,653
2026-08-10T10:30:00+05:30,262.55,266.35,260.6,261.35,1513
2026-08-10T10:31:00+05:30,263.5,265.9,258.55,264.0,1006
2026-08-10T10:32:00+05:30,264.5,264.5,256.55,257.3,547
2026-08-10T10:33:00+05:30,257.85,259.0,252.35,254.3,811
2026-08-10T10:34:00+05:30,254.85,254.85,247.65,249.2,955
2026-08-10T10:35:00+05:30,249.45,257.4,249.45,254.05,496
2026-08-10T10:36:00+05:30,254.7,263.9,254.7,258.8,339
2026-08-10T10:37:00+05:30,258.8,260.0,254.9,256.7,257
2026-08-10T10:38:00+05:30,257.35,257.95,254.0,254.2,152
2026-08-10T10:39:00+05:30,254.3,261.05,254.3,258.65,331
2026-08-10T10:40:00+05:30,258.55,265.0,258.0,261.9,571
2026-08-10T10:41:00+05:30,261.8,266.4,261.0,262.05,472
2026-08-10T10:42:00+05:30,260.9,261.95,256.4,259.65,559
2026-08-10T10:43:00+05:30,259.5,262.65,256.7,262.65,397
2026-08-10T10:44:00+05:30,264.0,269.6,262.7,265.55,1076
2026-08-10T10:45:00+05:30,265.0,280.2,265.0,276.35,1479
2026-08-10T10:46:00+05:30,278.55,279.55,273.25,273.25,1124
2026-08-10T10:47:00+05:30,275.6,275.6,266.9,266.9,924
2026-08-10T10:48:00+05:30,267.15,274.85,265.85,268.15,651
2026-08-10T10:49:00+05:30,268.95,270.05,262.25,264.8,477
2026-08-10T10:50:00+05:30,264.25,267.35,258.85,259.7,471
2026-08-10T10:51:00+05:30,259.2,263.45,257.55,259.1,585
2026-08-10T10:52:00+05:30,260.05,260.6,254.85,255.05,512
2026-08-10T10:53:00+05:30,254.45,258.2,251.6,252.1,780
2026-08-10T10:54:00+05:30,253.3,253.3,250.0,251.75,286
2026-08-10T10:55:00+05:30,252.2,253.5,249.8,252.25,296
2026-08-10T10:56:00+05:30,251.55,256.0,250.85,256.0,217
2026-08-10T10:57:00+05:30,256.4,256.4,251.7,253.2,238
2026-08-10T10:58:00+05:30,252.25,257.85,251.65,253.7,164
2026-08-10T10:59:00+05:30,254.0,256.2,252.05,256.2,174
2026-08-10T11:00:00+05:30,255.35,262.3,255.25,261.35,419
2026-08-10T11:01:00+05:30,263.75,269.15,262.75,263.5,857
2026-08-10T11:02:00+05:30,263.35,268.1,261.75,262.0,326
2026-08-10T11:03:00+05:30,262.15,273.0,262.15,266.0,469
2026-08-10T11:04:00+05:30,265.8,270.0,263.85,270.0,249
2026-08-10T11:05:00+05:30,270.0,272.25,263.75,263.75,411
2026-08-10T11:06:00+05:30,262.35,265.3,260.8,264.35,260
2026-08-10T11:07:00+05:30,264.4,265.0,258.0,259.5,313
2026-08-10T11:08:00+05:30,258.7,260.6,254.0,258.25,346
2026-08-10T11:09:00+05:30,260.35,261.05,252.55,255.45,443
2026-08-10T11:10:00+05:30,255.75,259.95,250.25,255.9,336
2026-08-10T11:11:00+05:30,255.15,265.0,253.8,261.4,195
2026-08-10T11:12:00+05:30,261.0,261.6,255.0,256.35,140
2026-08-10T11:13:00+05:30,259.75,265.6,259.75,262.35,392
2026-08-10T11:14:00+05:30,261.0,269.0,260.8,268.55,290
2026-08-10T11:15:00+05:30,268.9,270.3,263.8,266.35,531
2026-08-10T11:16:00+05:30,267.25,268.7,263.45,263.45,257
2026-08-10T11:17:00+05:30,262.0,267.7,259.25,265.35,244
2026-08-10T11:18:00+05:30,265.15,266.55,262.85,262.85,210
