date,open,high,low,close,volume,delivery_qty,delivery_pct
2026-03-27,106.03663944483262,106.03663944483262,101.64435525069521,102.15937805175781,35661197,18807557,52.74
2026-03-30,100.40052733648388,100.78922617748525,97.28123192627658,97.71851348876953,26268614,10438628,39.74
2026-04-01,101.59577929970132,102.76186845852779,100.31307825946658,101.06131744384766,19568656,6701332,34.25
2026-04-02,99.1178287947273,102.0039079370193,96.97027672716588,101.52775573730469,23212183,7242397,31.2
2026-04-06,102.03305419062224,103.74332460339953,99.38991102918834,103.49066925048828,21348893,5203231,24.37
2026-04-07,102.13022699782931,102.80073229747714,100.67261193863914,101.62492370605469,21560842,7353092,34.1
2026-04-08,105.92003475994454,108.25222049430246,105.4827531782961,107.99956512451172,28565242,12622513,44.19
2026-04-09,107.80521430794334,108.76723819039682,105.96861988970772,106.49335479736328,21361314,7421984,34.74
2026-04-10,107.1638607995478,109.12678661623846,107.1638607995478,108.64091491699219,17478112,8393121,48.02
2026-04-13,105.92003115973338,107.9218202018914,104.77337364512134,107.60115051269531,18313227,5058347,27.62
2026-04-15,110.04993733142028,110.82733499774162,109.32112979942411,109.8847427368164,14100783,5996114,42.52
2026-04-16,110.7787505099252,111.55614821587132,109.80700708439954,110.35118103027344,18424149,6210425,33.71
2026-04-17,110.3997664390765,111.50755330362837,109.66123939143738,111.24518585205078,14471787,6451789,44.58
2026-04-20,111.6533184348766,111.84766414985954,110.13739368551718,110.52609252929688,16688164,6928420,41.52
2026-04-21,110.9730963551367,111.9254081753081,110.39005178192404,110.8856430053711,18163650,9921829,54.62
2026-04-22,110.68157802161909,112.33353888503164,110.14711617026056,111.42981719970703,18835055,8473979,44.99
2026-04-23,110.97309550890012,111.15772913097155,108.417412985336,109.52519989013672,17507928,6520848,37.25
2026-04-24,109.52519514173481,110.24428316491083,108.44655940006398,109.89445495605469,11401908,3490041,30.61
2026-04-27,110.29288005563804,111.30349411937382,110.21513880139358,110.66213989257812,9479881,3477691,36.68
2026-04-28,109.32113610787864,109.80700782391365,108.06758619085062,108.24250030517578,20361676,8998952,44.2
2026-04-29,108.46599871977652,109.43774209955437,107.73719118494313,108.0384292602539,13295763,5165287,38.85
2026-04-30,107.66917218892767,107.66917218892767,105.05518005828567,106.26985931396484,16391067,6084657,37.12
2026-05-01,106.26985931396484,106.26985931396484,106.26985931396484,106.26985931396484,0,0,0.0
2026-05-04,106.40589909164014,108.52429993631849,105.07460800480838,105.60906982421875,16736881,6546376,39.11
2026-05-05,105.72568255018768,108.26193336127042,102.47033630104288,104.84139251708984,57260623,10997211,19.21
2026-05-06,107.29019278257137,108.58260587525194,104.84139525302265,107.06668853759766,44447197,17410367,39.17
2026-05-07,107.81492845033652,107.86351858639648,105.92003176501996,106.02692413330078,28046754,13499369,48.13
2026-05-08,105.82286021353572,105.82286021353572,103.60728639601628,104.20976257324219,26751702,13801267,51.59
2026-05-11,103.19914438293185,103.44208022885572,101.38198900026208,101.6637954711914,21447783,8609107,40.14
2026-05-12,101.06131396614207,102.00390625376725,99.65228899656272,99.87578582763672,14949440,5501875,36.8
2026-05-13,100.07985071326353,100.95442125622843,98.48619213000029,99.8660659790039,23167254,10225722,44.14
2026-05-14,100.38109450126595,102.01362368242687,99.4093511175705,101.6637954711914,16123300,4493754,27.87
2026-05-15,101.66380030110211,101.88729713823446,98.90404510511165,99.16641998291016,22149004,10313608,46.56
2026-05-18,98.14608369880784,98.14608369880784,95.71672519141161,96.67874908447266,62402244,35086407,56.23
2026-05-19,97.3589710726231,98.81658613450857,97.19376906444442,98.43760681152344,15626791,5294439,33.88
2026-05-20,97.5533194302115,99.55510846378802,96.85366299530334,99.33161163330078,20380676,8407177,41.25
2026-05-21,100.30335421533889,100.52685104400136,98.78743689462382,99.04008483886719,21569101,10812357,50.13
2026-05-22,99.38019142570546,99.99239449511154,99.06923384311368,99.7591781616211,13695251,5399282,39.42
2026-05-25,100.6726129619224,103.49067025443019,100.57544010641806,103.25745391845703,23250421,10878297,46.79
2026-05-26,103.13112809715903,104.17089327615308,102.46063016834029,102.91735076904297,26298361,13351764,50.77
2026-05-27,102.90762936113019,104.01541626359958,102.59667176418816,103.65586853027344,11620905,4555222,39.2
2026-05-28,103.65586853027344,103.65586853027344,103.65586853027344,103.65586853027344,0,0,0.0
2026-05-29,103.73360791718902,105.40500775087057,102.58695040899916,103.05339050292969,32063993,19404613,60.52
2026-06-01,103.49066972381561,104.10286538278642,100.59487119622617,100.84752655029297,19255610,9446474,49.06
2026-06-02,100.23533182185119,101.57633502653742,99.76889173415259,101.14876556396484,17365945,7825832,45.06
2026-06-03,101.07103373583514,103.1116934057109,99.99239796204968,102.81045532226562,15562385,5262801,33.82
2026-06-04,102.03305389932318,103.26716471774179,101.22650512251803,102.68412017822266,12866999,4580392,35.6
2026-06-05,103.19914534126657,105.7256840933878,103.02423123402454,103.83078002929688,24442790,7441600,30.44
2026-06-08,102.55779734786042,104.11258527511401,102.03305503232225,102.72299194335938,13314436,4710359,35.38
2026-06-09,103.00480133481352,106.87234336399122,103.00480133481352,106.55166625976562,38219915,18719522,48.98
2026-06-10,106.89177450593316,107.37764620823286,103.90852255036557,104.14173889160156,27530407,14380416,52.23
2026-06-11,103.10197642540766,103.8210644876363,102.14967201588048,103.16999816894531,27004122,12659041,46.88
2026-06-12,106.0,107.5199966430664,104.37000274658203,106.87999725341797,29965493,11126059,37.13
2026-06-15,108.05000305175781,109.4800033569336,107.69000244140625,107.95999908447266,18982668,9687149,51.03
2026-06-16,108.08999633789062,108.69000244140625,106.9000015258789,107.97000122070312,11865685,4920854,41.47
2026-06-17,108.30000305175781,109.19999694824219,107.43000030517578,108.87000274658203,22022581,10609359,48.17
2026-06-18,109.1500015258789,110.19999694824219,108.81999969482422,109.58000183105469,17436034,8174829,46.88
2026-06-19,109.0,109.4800033569336,108.30000305175781,108.7699966430664,13771644,6808036,49.44
2026-06-22,108.9000015258789,109.94000244140625,108.62000274658203,109.80000305175781,13513267,7870728,58.24
2026-06-23,109.80000305175781,109.86000061035156,107.11000061035156,107.43000030517578,15817094,7962355,50.34
2026-06-24,107.5,108.2300033569336,106.54000091552734,107.70999908447266,11005634,4306002,39.13
2026-06-25,108.5999984741211,109.0,107.54000091552734,107.87000274658203,17859333,9361060,52.4
2026-06-25,108.5999984741211,109.0,107.54000091552734,107.91000366210938,17859333,0,0.0
2026-06-29,107.55000305175781,108.25,106.11000061035156,106.95999908447266,13571440,6294546,46.37
2026-06-30,107.05999755859375,107.69000244140625,106.2300033569336,106.69000244140625,11154184,4840379,43.3
2026-07-01,107.1500015258789,108.18000030517578,106.26000213623047,107.54000091552734,20512551,0,0.0
2026-07-02,108.26000213623047,108.30000305175781,106.12999725341797,106.91000366210938,13230539,5084035,38.39
2026-07-03,107.0,107.01000213623047,104.11000061035156,105.3499984741211,27724158,8550170,30.83
2026-07-06,105.30000305175781,105.63999938964844,104.1500015258789,104.29000091552734,12220170,5402529,44.18
2026-07-07,104.75,104.75,103.13999938964844,103.79000091552734,17618206,10741107,60.92
2026-07-13,104.5999984741211,106.44999694824219,104.0,106.33999633789062,11956591,4986734,41.67
2026-07-15,105.5,106.93000030517578,104.87999725341797,105.70999908447266,11887095,3313284,27.85
