date,open,high,low,close,volume,delivery_qty,delivery_pct
2022-11-25,6362.917776290357,6501.325078654909,6318.054719661847,6471.68701171875,371997,,
2022-11-28,6477.031524628576,6537.5968328367635,6471.734052654877,6487.91357421875,145299,,
2022-11-29,6487.006392385814,6519.364968490165,6466.340845755674,6473.404296875,112717,,
2022-11-30,6500.370372846903,6729.4583155023,6472.688913109375,6691.515625,489300,,
2022-12-01,6767.447727225546,6867.8647830358605,6729.457501098376,6750.123046875,409392,,
2022-12-02,6750.123310372646,6759.66864053405,6634.0044621752895,6714.1376953125,202824,,
2022-12-05,6719.913114638078,6726.881019929815,6634.005134479353,6644.88671875,122569,,
2022-12-06,6634.004312696603,6634.051852914109,6567.187003072321,6571.62548828125,108351,,
2022-12-07,6571.005673224173,6614.914194573434,6511.824622709952,6525.8564453125,120687,,
2022-12-08,6529.006072606346,6574.298852334659,6511.824477678434,6519.794921875,81118,,
2022-12-09,6552.439847016914,6556.496612593997,6425.0576875449,6439.04150390625,147894,,
2022-12-12,6435.462142689538,6438.325741981746,6376.2810906505665,6387.97412109375,106993,,
2022-12-13,6412.552669199875,6427.825197140809,6323.781100543193,6331.03564453125,189805,,
2022-12-14,6357.142451858939,6437.752486749781,6310.417873517963,6320.154296875,195376,,
2022-12-15,6342.871846738273,6383.630592667225,6247.41854580918,6252.525390625,207197,,
2022-12-16,6237.9690369895,6247.2277279390855,6109.966061589481,6137.07470703125,244998,,
2022-12-19,6137.647935012856,6147.145725947963,6046.967289005667,6064.43505859375,171823,,
2022-12-20,6065.103335368661,6103.284659481777,6013.558547815952,6027.16064453125,186161,,
2022-12-21,6066.630473793822,6084.193789068266,5900.159999577638,5920.5869140625,186139,,
2022-12-22,5956.286318683013,5983.013244471975,5751.061709946338,5775.6884765625,278555,,
2022-12-23,5741.516195812688,5746.241320760179,5560.154919469478,5572.18212890625,355787,,
2022-12-26,5574.472423293655,6004.012250431008,5449.476147164469,5968.3603515625,619866,,
2022-12-27,6060.998949157989,6199.692420729123,6025.012865225901,6139.22265625,471338,,
2022-12-28,6075.650469900663,6125.23864882259,6021.147005014202,6044.15087890625,203048,,
2022-12-29,5994.467502690799,6008.785498318245,5944.8317845156525,5971.9404296875,137789,,
2022-12-30,6048.876344727081,6147.193255490359,5969.650096247935,6000.099609375,206310,,
2023-01-02,6030.119463053211,6098.320569899963,5976.52252545477,6013.93994140625,181854,,
2023-01-03,6033.603305426655,6152.919934627467,5989.694785880757,6124.904296875,206183,,
2023-01-04,6155.545004755904,6183.894822766547,6063.193932189883,6079.94580078125,122264,,
2023-01-05,6094.646075331707,6106.004925580752,5984.922313158233,6001.5791015625,125426,,
2023-01-06,6027.876273333761,6027.876273333761,5903.786975545417,5912.2822265625,117274,,
2023-01-09,5984.9221578458455,6035.703501981015,5923.832043316,5948.64990234375,134158,,
2023-01-10,5948.650214417521,5951.513813686335,5884.6964974139955,5917.9140625,101262,,
2023-01-11,5947.5045765092755,6003.631401715348,5920.014210015295,5934.14111328125,109176,,
2023-01-12,5934.904880715098,5947.8386173191775,5852.95812383345,5914.9072265625,95308,,
2023-01-13,5941.968873434309,5976.856873720772,5908.560213101747,5958.4345703125,91031,,
2023-01-16,5966.7857785477045,6012.603362513517,5938.627055068716,5968.5517578125,81340,,
2023-01-17,5991.604083474685,5994.467682686159,5941.96836380913,5970.36572265625,58291,,
2023-01-18,5984.92229748615,5999.24029341315,5943.4956558201475,5978.14501953125,64601,,
2023-01-19,5997.3313520245465,6132.827509397404,5966.833833633497,6015.13330078125,220851,,
2023-01-20,6014.512634621265,6107.865778718465,5997.8558467806615,6088.2978515625,145009,,
2023-01-23,6120.465910736633,6383.917032284249,6075.602857429612,6352.84716796875,422749,,
2023-01-24,6437.371492090126,6509.868470459545,6353.1814827631,6394.2744140625,368883,,
2023-01-25,6374.371194989351,6447.870233925288,6277.86781818333,6297.2451171875,174700,,
2023-01-27,6395.371294424647,6443.097945875577,6180.6013628954615,6361.34228515625,305450,,
2023-01-30,6352.417975926605,6394.4174336186825,6247.419331696414,6279.06201171875,147520,,
2023-01-31,6280.827755475836,6347.645072023452,6214.057979150653,6331.1318359375,164980,,
2023-02-01,6362.916955660377,6439.232055174669,6091.782044394534,6297.197265625,221307,,
2023-02-02,6318.865484986916,6375.326019719055,6254.673139601962,6288.7021484375,154532,,
2023-02-03,6320.154542561791,6340.008643963704,6187.283352931757,6272.3798828125,121697,,
2023-02-06,6276.054965903339,6389.405768519463,6214.010316050301,6365.97216796875,140677,,
