timestamp,open,high,low,close,volume
2026-06-25T09:15:00+05:30,557.45,575.0,530.0,552.45,342
2026-06-25T09:16:00+05:30,550.2,550.2,510.25,519.35,258
2026-06-25T09:17:00+05:30,518.1,526.0,505.9,507.0,117
2026-06-25T09:18:00+05:30,510.9,532.0,502.0,524.5,519
2026-06-25T09:19:00+05:30,522.85,525.75,512.2,512.9,352
2026-06-25T09:20:00+05:30,513.2,536.7,511.95,518.05,376
2026-06-25T09:21:00+05:30,520.2,537.9,517.2,537.9,195
2026-06-25T09:22:00+05:30,529.35,547.15,528.5,533.55,334
2026-06-25T09:23:00+05:30,530.0,540.0,528.2,537.4,243
2026-06-25T09:24:00+05:30,536.2,556.9,533.95,553.2,134
2026-06-25T09:25:00+05:30,553.2,579.25,553.2,577.55,521
2026-06-25T09:26:00+05:30,575.0,575.1,561.3,564.25,178
2026-06-25T09:27:00+05:30,563.45,575.0,559.55,564.4,273
2026-06-25T09:28:00+05:30,564.75,572.05,540.15,541.1,212
2026-06-25T09:29:00+05:30,544.75,550.0,536.8,543.65,173
2026-06-25T09:30:00+05:30,544.05,552.65,530.0,544.5,180
2026-06-25T09:31:00+05:30,541.9,543.1,519.2,523.4,165
2026-06-25T09:32:00+05:30,520.0,520.2,514.0,520.2,234
2026-06-25T09:33:00+05:30,519.85,528.05,515.25,517.0,234
2026-06-25T09:34:00+05:30,518.2,536.0,518.2,527.2,194
2026-06-25T09:35:00+05:30,528.75,533.35,515.0,515.85,114
2026-06-25T09:36:00+05:30,518.75,519.1,513.5,517.0,121
2026-06-25T09:37:00+05:30,516.55,537.75,516.55,535.75,115
2026-06-25T09:38:00+05:30,532.8,533.3,519.15,519.15,187
2026-06-25T09:39:00+05:30,519.65,535.6,518.9,527.65,218
2026-06-25T09:40:00+05:30,526.6,526.6,513.4,516.7,98
2026-06-25T09:41:00+05:30,516.05,525.0,508.75,515.5,128
2026-06-25T09:42:00+05:30,511.65,527.35,511.65,527.25,159
2026-06-25T09:43:00+05:30,525.05,535.5,520.65,530.0,195
2026-06-25T09:44:00+05:30,526.65,528.6,523.15,528.6,27
2026-06-25T09:45:00+05:30,523.2,546.1,521.5,542.65,274
2026-06-25T09:46:00+05:30,546.2,550.95,543.7,546.15,105
2026-06-25T09:47:00+05:30,550.0,558.0,546.15,558.0,90
2026-06-25T09:48:00+05:30,556.85,558.75,542.0,554.2,61
2026-06-25T09:49:00+05:30,553.15,569.4,550.65,568.9,96
2026-06-25T09:50:00+05:30,566.1,571.55,557.4,570.1,157
2026-06-25T09:51:00+05:30,574.0,594.45,574.0,592.75,1134
2026-06-25T09:52:00+05:30,590.8,621.35,590.0,618.3,308
2026-06-25T09:53:00+05:30,616.95,618.3,606.35,608.0,172
2026-06-25T09:54:00+05:30,610.35,612.9,596.6,596.6,305
2026-06-25T09:55:00+05:30,596.25,600.55,580.65,590.0,916
2026-06-25T09:56:00+05:30,590.0,602.45,585.65,599.3,113
2026-06-25T09:57:00+05:30,600.0,610.0,600.0,609.3,174
2026-06-25T09:58:00+05:30,610.65,610.65,600.0,600.0,198
2026-06-25T09:59:00+05:30,603.3,603.7,596.35,603.7,140
2026-06-25T10:00:00+05:30,601.05,601.95,587.3,587.3,121
2026-06-25T10:01:00+05:30,590.05,590.05,577.6,582.75,273
2026-06-25T10:02:00+05:30,579.25,585.65,579.25,585.0,159
2026-06-25T10:03:00+05:30,588.95,588.95,575.0,577.55,8
2026-06-25T10:04:00+05:30,575.45,602.85,575.45,596.7,47
2026-06-25T10:05:00+05:30,601.15,611.75,590.0,591.8,180
2026-06-25T10:06:00+05:30,589.7,590.8,577.85,584.0,80
2026-06-25T10:07:00+05:30,580.3,580.3,570.0,577.65,68
2026-06-25T10:08:00+05:30,579.05,579.05,573.2,574.1,29
2026-06-25T10:09:00+05:30,575.9,579.65,574.1,579.15,19
2026-06-25T10:10:00+05:30,576.05,582.6,575.8,580.9,18
2026-06-25T10:11:00+05:30,573.6,575.85,570.6,570.6,697
2026-06-25T10:12:00+05:30,579.1,579.1,565.55,565.55,738
2026-06-25T10:13:00+05:30,571.25,587.75,570.9,587.75,138
2026-06-25T10:14:00+05:30,585.05,608.8,581.55,606.0,644
2026-06-25T10:15:00+05:30,608.35,619.0,597.5,619.0,537
2026-06-25T10:16:00+05:30,616.1,616.1,597.25,597.25,62
2026-06-25T10:17:00+05:30,593.0,595.0,586.25,586.25,168
2026-06-25T10:18:00+05:30,584.35,591.1,576.9,591.1,40
2026-06-25T10:19:00+05:30,589.5,604.9,586.35,599.0,23
2026-06-25T10:20:00+05:30,596.0,597.1,590.85,592.95,13
2026-06-25T10:21:00+05:30,591.65,599.5,582.55,599.5,67
2026-06-25T10:22:00+05:30,597.4,597.4,591.65,594.3,17
2026-06-25T10:23:00+05:30,589.95,595.2,585.45,585.45,11
2026-06-25T10:24:00+05:30,580.1,585.9,578.7,583.95,49
2026-06-25T10:25:00+05:30,579.2,589.95,577.0,589.95,17
2026-06-25T10:26:00+05:30,592.45,600.9,590.4,595.8,28
2026-06-25T10:27:00+05:30,595.85,595.85,587.55,587.55,8
2026-06-25T10:28:00+05:30,585.0,585.0,575.0,578.1,181
2026-06-25T10:29:00+05:30,582.5,588.3,582.4,582.4,30
2026-06-25T10:30:00+05:30,583.25,592.4,582.05,588.0,24
2026-06-25T10:31:00+05:30,592.4,597.1,591.45,596.0,40
2026-06-25T10:32:00+05:30,598.7,602.95,594.8,594.8,19
