entry_time,exit_time,signal_type,strike,entry_price,exit_price,quantity,pnl,pnl_pct,exit_reason,max_profit_pct,max_loss_pct,duration_minutes,hit_breakeven,trailing_activated,date,symbol,day_of_week
2026-01-27 12:37:00+05:30,2026-01-27 12:53:00+05:30,BUY_PE,25000,30.83,23.1,25,-213.27,-25.07,stoploss,16.77,-38.7,16,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 12:49:00+05:30,2026-01-27 12:51:00+05:30,BUY_PE,25000,34.53,25.87,25,-236.49,-25.08,stoploss,4.24,-27.61,2,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 13:30:00+05:30,2026-01-27 13:35:00+05:30,BUY_CE,25150,44.84,33.6,25,-301.12,-25.08,stoploss,19.19,-30.2,5,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 13:36:00+05:30,2026-01-27 13:39:00+05:30,BUY_PE,25050,33.18,66.3,25,807.92,99.8,target_4x,100.85,-17.43,3,True,True,2026-01-27,NIFTY,Tuesday
2026-01-27 13:39:00+05:30,2026-01-27 13:40:00+05:30,BUY_PE,25000,39.89,29.89,25,-270.06,-25.07,stoploss,29.11,-26.3,1,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 13:42:00+05:30,2026-01-27 13:49:00+05:30,BUY_PE,25000,32.63,24.45,25,-224.57,-25.07,stoploss,16.29,-26.45,7,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 14:04:00+05:30,2026-01-27 14:07:00+05:30,BUY_PE,24950,20.12,15.07,25,-146.13,-25.07,stoploss,41.9,-31.41,3,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 14:12:00+05:30,2026-01-27 14:16:00+05:30,BUY_CE,25100,22.47,16.84,25,-160.87,-25.07,stoploss,9.69,-39.93,4,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 14:38:00+05:30,2026-01-27 14:43:00+05:30,BUY_CE,25100,30.13,40.1,25,229.36,33.1,trailing_sl,92.5,-15.53,5,False,True,2026-01-27,NIFTY,Tuesday
2026-01-27 14:42:00+05:30,2026-01-27 14:43:00+05:30,BUY_CE,25150,26.13,19.57,25,-183.78,-25.07,stoploss,2.77,-36.27,1,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 14:45:00+05:30,2026-01-27 14:47:00+05:30,BUY_CE,25150,22.67,16.99,25,-162.13,-25.08,stoploss,13.79,-42.22,2,False,False,2026-01-27,NIFTY,Tuesday
2026-01-27 14:48:00+05:30,2026-01-27 14:52:00+05:30,BUY_CE,25150,18.22,36.4,25,434.54,99.8,target_4x,114.07,-19.86,4,True,True,2026-01-27,NIFTY,Tuesday
2026-01-27 14:51:00+05:30,2026-01-27 14:55:00+05:30,BUY_CE,25200,10.91,10.9,25,-20.27,-0.1,trailing_sl,100.26,-18.43,4,True,True,2026-01-27,NIFTY,Tuesday
2026-01-27 14:54:00+05:30,2026-01-27 14:56:00+05:30,BUY_CE,25200,12.91,9.67,25,-100.95,-25.08,stoploss,69.21,-51.6,2,False,False,2026-01-27,NIFTY,Tuesday
2026-01-28 11:04:00+05:30,2026-01-28 11:24:00+05:30,BUY_CE,25350,230.43,237.81,25,164.54,3.2,sideways_exit,4.85,-3.57,20,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 11:08:00+05:30,2026-01-28 11:24:00+05:30,BUY_CE,25400,207.46,211.99,25,93.26,2.18,sideways_exit,3.59,-4.8,16,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 11:38:00+05:30,2026-01-28 15:25:00+05:30,BUY_PE,25250,176.03,154.3,25,-563.26,-12.34,time_exit,36.34,-15.86,227,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 11:42:00+05:30,2026-01-28 15:25:00+05:30,BUY_PE,25250,181.48,154.3,25,-699.64,-14.98,time_exit,32.25,-18.39,223,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 12:24:00+05:30,2026-01-28 15:25:00+05:30,BUY_PE,25250,185.24,154.3,25,-793.49,-16.7,time_exit,29.57,-20.05,181,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 12:29:00+05:30,2026-01-28 15:25:00+05:30,BUY_PE,25200,171.32,136.36,25,-893.94,-20.4,time_exit,25.87,-23.51,176,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 13:17:00+05:30,2026-01-28 15:00:00+05:30,BUY_CE,25350,198.25,217.28,25,455.86,9.6,sideways_exit,12.59,-22.5,103,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 13:22:00+05:30,2026-01-28 15:16:00+05:30,BUY_PE,25200,183.38,137.4,25,-1169.58,-25.08,stoploss,17.6,-25.51,114,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 13:44:00+05:30,2026-01-28 14:51:00+05:30,BUY_PE,25150,179.88,134.77,25,-1147.62,-25.08,stoploss,7.38,-26.48,67,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 13:47:00+05:30,2026-01-28 14:51:00+05:30,BUY_PE,25150,180.88,135.52,25,-1153.9,-25.07,stoploss,6.78,-26.89,64,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 13:50:00+05:30,2026-01-28 14:49:00+05:30,BUY_PE,25150,191.69,143.62,25,-1221.67,-25.08,stoploss,0.73,-26.52,59,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 13:55:00+05:30,2026-01-28 15:00:00+05:30,BUY_CE,25250,212.26,274.18,25,1527.84,29.17,sideways_exit,32.78,-5.07,65,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 13:59:00+05:30,2026-01-28 14:27:00+05:30,BUY_CE,25300,191.84,184.81,25,-195.67,-3.66,sideways_exit,1.91,-7.45,28,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 14:30:00+05:30,2026-01-28 15:00:00+05:30,BUY_CE,25300,198.8,245.1,25,1137.65,23.29,sideways_exit,26.66,-7.87,30,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 14:45:00+05:30,2026-01-28 15:00:00+05:30,BUY_CE,25300,207.91,245.1,25,909.92,17.89,sideways_exit,21.11,-0.82,15,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 14:48:00+05:30,2026-01-28 15:00:00+05:30,BUY_CE,25300,209.61,245.1,25,867.38,16.93,sideways_exit,20.13,-0.79,12,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 14:51:00+05:30,2026-01-28 15:00:00+05:30,BUY_CE,25350,204.7,217.28,25,294.45,6.14,sideways_exit,9.04,-3.76,9,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 14:54:00+05:30,2026-01-28 15:00:00+05:30,BUY_CE,25350,208.91,217.28,25,189.35,4.01,sideways_exit,6.84,-0.29,6,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 14:57:00+05:30,2026-01-28 15:22:00+05:30,BUY_CE,25400,188.69,198.2,25,217.83,5.04,sideways_exit,6.52,-3.15,25,False,False,2026-01-29,NIFTY,Thursday
2026-01-28 15:00:00+05:30,2026-01-28 15:22:00+05:30,BUY_CE,25400,191.49,198.2,25,147.76,3.5,sideways_exit,4.97,-4.56,22,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 11:00:00+05:30,2026-01-29 11:06:00+05:30,BUY_CE,25300,185.08,182.47,25,-85.44,-1.41,sideways_exit,0.36,-3.88,6,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 11:17:00+05:30,2026-01-29 12:43:00+05:30,BUY_CE,25300,198.25,196.6,25,-61.12,-0.83,sideways_exit,7.39,-12.69,86,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 11:22:00+05:30,2026-01-29 12:43:00+05:30,BUY_CE,25350,183.13,171.08,25,-321.35,-6.58,sideways_exit,2.36,-17.96,81,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 11:35:00+05:30,2026-01-29 12:02:00+05:30,BUY_PE,25200,158.91,152.05,25,-191.52,-4.32,sideways_exit,3.33,-7.05,27,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 12:31:00+05:30,2026-01-29 12:43:00+05:30,BUY_CE,25350,175.18,171.08,25,-122.41,-2.34,sideways_exit,2.53,-5.09,12,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 12:49:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25350,176.73,242.96,25,1635.76,37.48,sideways_exit,50.43,-0.16,155,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 12:52:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25400,166.12,213.39,25,1161.76,28.46,sideways_exit,41.17,-5.64,152,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 12:55:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25400,164.46,213.39,25,1203.05,29.75,sideways_exit,42.58,-4.69,149,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 13:03:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25400,173.27,213.39,25,982.83,23.15,sideways_exit,35.34,-4.83,141,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 13:06:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25400,179.23,213.39,25,833.93,19.06,sideways_exit,30.84,-7.99,138,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 13:33:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25450,170.82,185.81,25,354.83,8.78,sideways_exit,20.54,-3.09,111,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 13:36:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25450,171.22,185.81,25,344.82,8.52,sideways_exit,20.25,-3.05,108,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 13:39:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25450,173.52,185.81,25,287.27,7.08,sideways_exit,18.66,-3.15,105,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 13:44:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25450,186.84,185.81,25,-45.57,-0.55,sideways_exit,10.2,-9.55,100,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 13:47:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25450,189.29,185.81,25,-106.88,-1.84,sideways_exit,8.78,-10.72,97,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 13:51:00+05:30,2026-01-29 15:24:00+05:30,BUY_CE,25450,190.54,185.81,25,-138.16,-2.48,sideways_exit,8.06,-11.3,93,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 14:06:00+05:30,2026-01-29 15:22:00+05:30,BUY_PE,25350,150.2,142.66,25,-208.57,-5.02,sideways_exit,6.03,-11.62,76,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 14:09:00+05:30,2026-01-29 15:22:00+05:30,BUY_PE,25350,157.56,142.66,25,-392.5,-9.46,sideways_exit,0.5,-15.74,73,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 14:30:00+05:30,2026-01-29 15:25:00+05:30,BUY_CE,25500,168.02,161.89,25,-173.25,-3.65,sideways_exit,6.54,-5.96,55,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 14:33:00+05:30,2026-01-29 15:25:00+05:30,BUY_CE,25500,174.72,161.89,25,-340.91,-7.35,sideways_exit,1.87,-9.57,52,False,False,2026-01-29,NIFTY,Thursday
2026-01-29 15:02:00+05:30,2026-01-29 15:22:00+05:30,BUY_PE,25350,142.29,142.66,25,-10.87,0.26,sideways_exit,3.84,-5.05,20,False,False,2026-01-29,NIFTY,Thursday
2026-01-21 11:05:00+05:30,2026-01-21 11:13:00+05:30,BUY_PE,58400,338.94,253.95,15,-1294.83,-25.07,stoploss,1.7,-29.96,8,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 11:10:00+05:30,2026-01-21 11:59:00+05:30,BUY_CE,58700,416.32,435.71,15,270.97,4.66,sideways_exit,14.77,-4.88,49,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 11:13:00+05:30,2026-01-21 12:50:00+05:30,BUY_CE,58800,397.7,690.03,15,4365.02,73.51,trailing_sl,86.07,-12.51,97,False,True,2026-01-22,BANKNIFTY,Thursday
2026-01-21 11:16:00+05:30,2026-01-21 11:59:00+05:30,BUY_CE,58700,458.71,435.71,15,-364.92,-5.01,sideways_exit,1.15,-13.67,43,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 11:23:00+05:30,2026-01-21 12:03:00+05:30,BUY_PE,58500,322.92,241.95,15,-1234.59,-25.08,stoploss,8.26,-26.05,40,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 11:26:00+05:30,2026-01-21 12:03:00+05:30,BUY_PE,58400,300.65,225.26,15,-1150.82,-25.07,stoploss,3.41,-29.95,37,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 11:51:00+05:30,2026-01-21 11:59:00+05:30,BUY_CE,58700,457.71,435.71,15,-349.9,-4.81,sideways_exit,0.0,-7.9,8,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:02:00+05:30,2026-01-21 13:06:00+05:30,BUY_CE,58800,441.64,746.01,15,4545.54,68.92,trailing_sl,79.29,-6.28,64,False,True,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:05:00+05:30,2026-01-21 13:06:00+05:30,BUY_CE,58900,404.25,670.94,15,3980.36,65.97,trailing_sl,76.96,-10.28,61,False,True,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:09:00+05:30,2026-01-21 13:06:00+05:30,BUY_CE,58900,397.2,671.93,15,4101.05,69.17,trailing_sl,80.1,-8.69,57,False,True,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:19:00+05:30,2026-01-21 15:25:00+05:30,BUY_CE,58900,430.48,348.95,15,-1242.94,-18.94,time_exit,66.17,-21.95,186,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:24:00+05:30,2026-01-21 15:25:00+05:30,BUY_CE,58900,432.03,348.95,15,-1266.21,-19.23,time_exit,65.58,-22.23,181,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:27:00+05:30,2026-01-21 12:39:00+05:30,BUY_PE,58600,284.68,213.3,15,-1090.77,-25.07,stoploss,9.74,-28.89,12,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:33:00+05:30,2026-01-21 15:25:00+05:30,BUY_CE,58900,432.83,348.95,15,-1278.23,-19.38,time_exit,65.27,-22.37,172,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:36:00+05:30,2026-01-21 15:15:00+05:30,BUY_CE,59000,416.17,311.81,15,-1585.3,-25.07,stoploss,54.99,-26.57,159,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:39:00+05:30,2026-01-21 15:11:00+05:30,BUY_CE,59000,433.38,324.71,15,-1650.06,-25.07,stoploss,48.83,-25.01,152,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:43:00+05:30,2026-01-21 14:00:00+05:30,BUY_CE,59100,406.76,304.76,15,-1549.91,-25.08,stoploss,42.79,-25.48,77,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:46:00+05:30,2026-01-21 13:33:00+05:30,BUY_CE,59200,422.82,316.8,15,-1610.34,-25.08,stoploss,22.51,-25.0,47,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:49:00+05:30,2026-01-21 13:10:00+05:30,BUY_CE,59300,407.66,305.44,15,-1553.3,-25.07,stoploss,12.84,-28.29,21,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 12:52:00+05:30,2026-01-21 13:10:00+05:30,BUY_CE,59300,413.36,309.71,15,-1574.76,-25.07,stoploss,11.28,-29.28,18,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:00:00+05:30,2026-01-21 13:10:00+05:30,BUY_CE,59300,415.87,311.59,15,-1584.17,-25.08,stoploss,10.61,-29.7,10,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:03:00+05:30,2026-01-21 13:10:00+05:30,BUY_CE,59300,437.19,327.56,15,-1664.37,-25.07,stoploss,2.74,-33.13,7,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:12:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58900,300.7,426.27,15,1863.59,41.76,time_exit,47.66,-6.17,133,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:15:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58900,316.97,426.27,15,1619.6,34.49,time_exit,40.08,-10.98,130,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:33:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58800,291.79,376.62,15,1252.47,29.07,time_exit,35.35,-12.93,112,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:36:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58800,319.27,376.62,15,840.31,17.96,time_exit,23.7,-20.43,109,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:42:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58800,326.23,376.62,15,735.96,15.45,time_exit,21.07,-11.3,103,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:50:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58800,331.98,376.62,15,649.62,13.45,time_exit,18.97,-12.84,95,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:53:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58700,314.66,333.02,15,255.28,5.83,time_exit,11.44,-19.22,92,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 13:56:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58700,325.17,333.02,15,97.63,2.41,time_exit,7.83,-21.83,89,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 14:00:00+05:30,2026-01-21 14:18:00+05:30,BUY_PE,58700,343.69,257.51,15,-1312.72,-25.07,stoploss,2.02,-26.04,18,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 14:03:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58700,337.09,333.02,15,-81.05,-1.21,time_exit,3.53,-24.59,82,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 14:20:00+05:30,2026-01-21 15:22:00+05:30,BUY_CE,59000,399.45,299.29,15,-1522.43,-25.08,stoploss,1.73,-27.15,62,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 14:26:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58700,327.93,333.02,15,56.34,1.55,time_exit,6.43,-20.41,59,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 14:29:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58700,331.68,333.02,15,0.03,0.4,time_exit,5.22,-21.31,56,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 14:33:00+05:30,2026-01-21 15:25:00+05:30,BUY_CE,58900,417.62,348.95,15,-1050.0,-16.44,time_exit,7.18,-19.54,52,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 14:43:00+05:30,2026-01-21 15:25:00+05:30,BUY_CE,59000,387.34,303.05,15,-1284.35,-21.76,time_exit,1.54,-24.87,42,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 14:59:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58700,311.01,333.02,15,310.09,7.08,time_exit,12.21,-16.08,26,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-21 15:13:00+05:30,2026-01-21 15:25:00+05:30,BUY_PE,58700,326.48,333.02,15,78.11,2.0,time_exit,6.9,-3.21,12,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:00:00+05:30,2026-01-22 12:21:00+05:30,BUY_PE,58800,258.36,193.57,15,-991.75,-25.07,stoploss,27.27,-26.69,81,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:06:00+05:30,2026-01-22 11:25:00+05:30,BUY_PE,58800,291.74,218.59,15,-1117.31,-25.08,stoploss,2.83,-28.58,19,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:13:00+05:30,2026-01-22 11:25:00+05:30,BUY_PE,58800,289.69,217.05,15,-1109.59,-25.08,stoploss,1.83,-28.08,12,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:24:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,377.48,479.52,15,1510.64,27.03,time_exit,31.5,-24.68,241,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:41:00+05:30,2026-01-22 12:20:00+05:30,BUY_PE,58800,286.94,214.99,15,-1099.24,-25.07,stoploss,14.59,-30.33,39,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:44:00+05:30,2026-01-22 12:19:00+05:30,BUY_PE,58800,295.55,221.44,15,-1131.62,-25.07,stoploss,11.25,-25.56,35,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:47:00+05:30,2026-01-22 12:09:00+05:30,BUY_PE,58700,281.78,211.12,15,-1079.85,-25.08,stoploss,1.85,-25.83,22,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:51:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,342.34,479.52,15,2037.67,40.07,time_exit,45.0,-7.27,214,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:05:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,365.97,479.52,15,1683.32,31.03,time_exit,35.64,-9.83,200,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:08:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,377.93,479.52,15,1503.89,26.88,time_exit,31.35,-12.68,197,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:18:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,386.24,479.52,15,1379.26,24.15,time_exit,28.52,-14.56,187,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:21:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,371.52,413.19,15,604.98,11.21,time_exit,16.62,-23.41,184,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:30:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,364.41,413.19,15,711.59,13.38,time_exit,18.89,-21.92,175,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:34:00+05:30,2026-01-22 12:56:00+05:30,BUY_CE,59200,395.65,296.44,15,-1508.12,-25.08,stoploss,3.53,-25.1,22,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:41:00+05:30,2026-01-22 14:27:00+05:30,BUY_PE,58900,259.01,194.06,15,-994.2,-25.07,stoploss,18.37,-26.47,106,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:45:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,366.92,413.19,15,674.05,12.61,time_exit,18.08,-22.45,160,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:54:00+05:30,2026-01-22 14:29:00+05:30,BUY_PE,58900,250.25,187.5,15,-961.25,-25.08,stoploss,22.52,-26.99,95,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 12:58:00+05:30,2026-01-22 14:01:00+05:30,BUY_PE,58900,275.33,206.29,15,-1055.57,-25.07,stoploss,11.36,-26.63,63,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 13:01:00+05:30,2026-01-22 13:35:00+05:30,BUY_PE,58800,264.51,198.19,15,-1014.9,-25.08,stoploss,0.85,-27.98,34,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 13:33:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,388.44,479.52,15,1346.23,23.45,time_exit,27.79,-6.66,112,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 13:50:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,354.85,413.19,15,854.98,16.44,time_exit,22.09,-12.75,95,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 13:53:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,375.63,413.19,15,543.42,10.0,time_exit,15.34,-17.58,92,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 14:13:00+05:30,2026-01-22 14:31:00+05:30,BUY_PE,58900,230.93,173.02,15,-888.59,-25.08,stoploss,3.93,-28.29,18,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 14:19:00+05:30,2026-01-22 14:30:00+05:30,BUY_PE,58900,234.18,175.46,15,-900.82,-25.07,stoploss,0.0,-25.87,11,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 14:27:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,354.35,413.19,15,862.49,16.6,time_exit,22.26,-12.63,58,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 14:30:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59200,374.72,413.19,15,556.93,10.26,time_exit,15.62,-17.38,55,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 14:33:00+05:30,2026-01-22 15:02:00+05:30,BUY_CE,59300,351.65,263.47,15,-1342.65,-25.08,stoploss,6.33,-25.49,29,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 14:36:00+05:30,2026-01-22 15:01:00+05:30,BUY_CE,59300,359.01,268.99,15,-1370.32,-25.08,stoploss,4.15,-25.27,25,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 14:51:00+05:30,2026-01-22 15:17:00+05:30,BUY_PE,59000,220.92,165.52,15,-850.94,-25.07,stoploss,8.7,-27.96,26,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 15:02:00+05:30,2026-01-22 15:15:00+05:30,BUY_PE,59000,234.78,175.91,15,-903.08,-25.08,stoploss,1.03,-25.42,13,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 15:09:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59300,309.21,355.54,15,675.03,14.99,time_exit,19.24,-0.36,16,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 15:14:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59300,328.93,355.54,15,379.23,8.09,time_exit,12.09,-1.27,11,False,False,2026-01-22,BANKNIFTY,Thursday
2026-01-22 11:00:00+05:30,2026-01-22 12:21:00+05:30,BUY_PE,58800,258.36,193.57,15,-991.75,-25.07,stoploss,27.27,-26.69,81,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 11:06:00+05:30,2026-01-22 11:25:00+05:30,BUY_PE,58800,291.74,218.59,15,-1117.31,-25.08,stoploss,2.83,-28.58,19,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 11:13:00+05:30,2026-01-22 11:25:00+05:30,BUY_PE,58800,289.69,217.05,15,-1109.59,-25.08,stoploss,1.83,-28.08,12,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 11:24:00+05:30,2026-01-22 15:25:00+05:30,BUY_CE,59100,377.48,479.52,15,1510.64,27.03,time_exit,31.5,-24.68,241,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 11:41:00+05:30,2026-01-22 12:20:00+05:30,BUY_PE,58800,286.94,214.99,15,-1099.24,-25.07,stoploss,14.59,-30.33,39,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 11:44:00+05:30,2026-01-22 12:19:00+05:30,BUY_PE,58800,295.55,221.44,15,-1131.62,-25.07,stoploss,11.25,-25.56,35,False,False,2026-01-23,BANKNIFTY,Friday
2026-01-22 11:47:00+05:30,2026-01-22 12:09:00+05:30,BUY_PE,58700,281.78,211.12,15,-1079.85,-25.08,stoploss,1.85,-25.83,22,False,False,2026-01-23,BANKNIFTY,Friday
