Date,Spot_Price,Fut_Close,Fut_OI,Fut_OI_Chg,Fut_Volume,Near_Expiry,Max_Call_OI_Strike,Max_Call_OI,Max_Put_OI_Strike,Max_Put_OI,PCR_OI,ATM_IV
2026-06-08,1187.0,1173.3,6152650,-11200,3416,2026-06-30,1300.0,569450,1200.0,248850,0.6178,0.3935
2026-06-09,1202.8,1200.3,6149150,-3500,2082,2026-06-30,1300.0,544600,1200.0,241500,0.6248,0.3604
2026-06-10,1183.8,1166.3,6148100,-1050,2580,2026-06-30,1300.0,548800,1200.0,306250,0.6105,0.3772
2026-06-11,1160.3,1151.6,6223000,74900,1861,2026-06-30,1300.0,540750,1200.0,296800,0.5792,0.3708
2026-06-12,1200.1,1195.4,6079500,-143500,3200,2026-06-30,1300.0,508200,1200.0,266350,0.6065,0.3485
2026-06-15,1209.7,1204.7,6095950,16450,2403,2026-06-30,1300.0,509950,1200.0,257600,0.5793,0.3496
2026-06-16,1236.7,1234.6,6028050,-67900,2364,2026-06-30,1300.0,570150,1160.0,283500,0.6193,0.3281
2026-06-17,1309.8,1312.6,5824000,-204050,5280,2026-06-30,1300.0,455700,1240.0,418250,0.7736,0.3311
2026-06-18,1311.8,1314.0,5740700,-83300,2024,2026-06-30,1500.0,394100,1240.0,374500,0.7766,0.3071
2026-06-19,1373.4,1374.8,5463850,-276850,6348,2026-06-30,1400.0,466200,1300.0,423850,0.8143,0.3395
2026-06-22,1406.7,1402.7,5470150,6300,6513,2026-06-30,1400.0,662900,1340.0,352100,0.7972,0.3672
2026-06-23,1390.6,1391.3,5192250,-277900,4857,2026-06-30,1440.0,456750,1340.0,369600,0.7755,0.3318
2026-06-24,1383.5,1386.7,3330250,-1862000,11085,2026-06-30,1400.0,452200,1340.0,514850,0.7435,0.3745
2026-06-25,1368.4,1372.8,1883700,-1446550,8076,2026-06-30,1500.0,377300,1320.0,261100,0.7407,0.2997
2026-06-29,1335.1,1344.2,1661800,-221900,5795,2026-06-30,1500.0,290150,1200.0,238000,0.722,0.0
2026-07-01,1379.0,1369.4,5387300,30600,2201,2026-07-28,1400.0,583525,1400.0,274550,0.6158,0.376
2026-07-02,1384.9,1383.4,5343950,-43350,1655,2026-07-28,1400.0,537625,1400.0,278800,0.6536,0.3672
2026-07-03,1388.3,1386.6,5535625,191675,4409,2026-07-28,1400.0,760750,1400.0,304725,0.5385,0.4041
2026-07-06,1409.5,1388.2,5991225,455600,4361,2026-07-28,1400.0,957100,1400.0,405025,0.4853,0.4194
2026-07-07,1395.7,1378.8,5984850,-6375,3679,2026-07-28,1400.0,1003850,1400.0,416925,0.5123,0.4148
2026-07-13,1302.8,1266.9,7356325,711450,6431,2026-07-28,1400.0,1555925,1300.0,379525,0.4387,0.4637
2026-07-15,1271.2,1264.1,7409025,-99875,1773,2026-07-28,1400.0,1631575,1200.0,349775,0.4224,0.4273
2026-07-16,1262.8,1259.6,7356750,-52275,1749,2026-07-28,1400.0,1710625,1200.0,352325,0.421,0.4124
2026-07-21,1273.2,1265.0,7550550,168300,2287,2026-07-28,1400.0,1657075,1400.0,324700,0.3932,0.3993
2026-07-23,1239.8,1235.9,6459575,-1281800,4809,2026-07-28,1400.0,1271175,1200.0,299200,0.4287,0.2752
2026-07-27,1256.4,1256.4,1836425,-1675775,7756,2026-07-28,1400.0,691475,1200.0,341700,0.5899,0.0
2026-07-29,1261.8,1229.0,7227550,138975,1612,2026-08-25,1300.0,482375,1200.0,300050,0.8887,0.4111
