Timestamp,Nifty_Spot,BankNifty_Spot,India_VIX,Nifty_PCR,BankNifty_PCR
2026-06-30 11:51:47,23933.90,57742.40,13.43,0.8274,0.7963
2026-06-30 11:52:52,23935.95,57749.25,13.39,0.8254,0.7956
2026-06-30 11:54:11,23934.20,57750.20,13.39,0.8236,0.7821
2026-06-30 11:55:24,23947.60,57775.30,13.35,0.0441,0.7833
2026-06-30 11:56:47,23941.70,57763.10,13.38,0.8187,0.7796
2026-06-30 11:57:54,23941.90,57756.25,13.38,0.8234,0.7814
2026-06-30 11:58:59,23944.25,57751.50,13.36,0.8226,0.7823
2026-06-30 12:00:05,23947.90,57768.15,13.31,0.8231,0.7843
2026-06-30 12:01:09,23936.55,57729.60,13.36,0.8285,0.7871
2026-06-30 12:02:12,23930.85,57705.20,13.44,0.8341,0.7926
2026-06-30 12:03:20,23935.55,57726.50,13.38,0.8392,0.7964
2026-06-30 12:04:24,23937.10,57716.65,13.42,0.8354,0.7968
2026-06-30 12:05:27,23934.30,57721.50,13.43,0.8335,0.7962
2026-06-30 12:06:35,23931.15,57702.60,13.44,0.8330,0.7962
2026-06-30 12:07:39,23932.60,57706.70,13.44,0.8329,0.8008
2026-06-30 12:08:44,23931.25,57703.90,13.44,0.8313,0.7985
2026-06-30 12:09:48,23929.15,57694.20,13.41,0.8307,0.7979
2026-06-30 12:10:52,23931.50,57714.95,13.36,0.8320,0.7989
2026-06-30 12:11:56,23926.65,57683.65,13.39,0.8315,0.7964
2026-06-30 12:12:59,23928.35,57693.50,13.39,0.8397,0.7954
2026-06-30 12:14:03,23926.40,57703.70,13.38,0.8410,0.7957
2026-06-30 12:15:09,23927.10,57711.60,13.36,0.8435,0.7894
2026-06-30 12:16:16,23930.50,57717.00,13.37,0.8396,0.7856
2026-06-30 12:17:24,23920.85,57685.75,13.39,0.8465,0.7877
2026-06-30 12:18:30,23923.25,57685.00,13.40,0.8514,0.7927
2026-06-30 12:19:39,23923.95,57689.70,13.43,0.8612,0.7950
2026-06-30 12:20:44,23923.00,57683.55,13.40,0.8599,0.7907
2026-06-30 12:21:50,23925.20,57686.95,13.44,0.8397,0.7895
2026-06-30 12:22:55,23927.20,57692.45,13.43,0.8410,0.7876
2026-06-30 12:24:04,23931.60,57703.00,13.41,0.8415,0.7858
2026-06-30 12:25:07,23935.70,57719.70,13.41,0.8332,0.7834
2026-06-30 12:26:13,23929.20,57716.50,13.44,0.8265,0.7719
2026-06-30 12:27:38,23936.80,57739.95,13.38,0.8302,0.7721
2026-06-30 12:28:41,23933.25,57715.50,13.42,0.8270,0.7646
2026-06-30 12:29:47,23933.35,57719.65,13.38,0.8275,0.7689
2026-06-30 12:31:55,23918.90,57660.70,13.41,0.8525,0.7690
2026-06-30 12:32:59,23918.20,57647.35,13.41,0.8555,0.7864
2026-06-30 12:34:05,23920.55,57639.25,13.42,0.8702,0.7952
2026-06-30 12:35:08,23919.25,57653.90,13.42,0.8728,0.7749
2026-06-30 12:36:12,23925.10,57660.40,13.44,0.8465,0.7739
2026-06-30 12:37:16,23926.80,57680.40,13.44,0.8482,0.7676
2026-06-30 12:38:21,23934.70,57705.95,13.42,0.8467,0.7671
2026-06-30 12:39:27,23942.20,57716.90,13.35,0.8360,0.7589
2026-06-30 12:40:35,23944.65,57734.75,13.32,0.8356,0.7564
2026-06-30 12:41:40,23947.20,57740.50,13.33,0.8346,0.7510
2026-06-30 12:42:46,23950.95,57751.25,13.38,0.8342,0.7381
2026-06-30 12:43:51,23955.90,57770.90,13.38,0.8361,0.7378
2026-06-30 12:44:56,23952.75,57763.45,13.34,0.8337,0.7399
2026-06-30 12:46:01,23952.90,57760.65,13.40,0.8361,0.7452
2026-06-30 12:47:06,23952.45,57756.85,13.34,0.8431,0.7523
2026-06-30 12:48:11,23950.10,57764.00,13.34,0.8422,0.7590
2026-06-30 12:49:16,23948.00,57774.40,13.34,0.8455,0.7583
2026-06-30 12:50:22,23946.50,57772.85,13.33,0.8558,0.7561
2026-06-30 12:51:28,23944.00,57754.30,13.38,0.8645,0.7635
2026-06-30 12:52:34,23936.05,57739.60,13.39,0.8744,0.7818
2026-06-30 12:53:40,23941.80,57750.70,13.38,0.8798,0.7770
2026-06-30 12:54:45,23949.85,57776.40,13.40,0.8722,0.7786
2026-06-30 12:55:50,23952.30,57783.95,13.41,0.8700,0.7774
2026-06-30 12:56:55,23947.25,57764.85,13.40,0.8717,0.7761
2026-06-30 12:57:59,23955.45,57774.75,13.39,0.8667,0.7766
2026-06-30 12:59:18,23954.40,57769.70,13.39,0.8590,0.7715
2026-06-30 13:00:29,23952.75,57759.25,13.40,0.8667,0.7752
2026-06-30 13:01:35,23945.70,57734.80,13.38,0.8696,0.7900
2026-06-30 13:02:41,23942.80,57733.00,13.39,0.8762,0.7854
2026-06-30 13:03:45,23941.20,57733.00,13.41,0.8697,0.7854
2026-06-30 13:04:51,23944.95,57739.45,13.40,0.8683,0.7870
2026-06-30 13:05:56,23945.80,57735.35,13.39,0.8682,0.7846
2026-06-30 13:07:02,23937.85,57703.50,13.42,0.8677,0.7815
2026-06-30 13:08:06,23934.95,57698.80,13.42,0.8653,0.7856
2026-06-30 13:09:10,23931.90,57691.40,13.46,0.8635,0.7816
2026-06-30 13:10:15,23933.55,57696.05,13.45,0.8671,0.7860
2026-06-30 13:11:20,23931.55,57690.25,13.45,0.8639,0.7834
2026-06-30 13:12:25,23935.30,57690.15,13.46,0.8619,0.7825
2026-06-30 13:13:29,23937.45,57701.30,13.43,0.8524,0.7800
2026-06-30 13:14:33,23932.35,57683.65,13.47,0.8579,0.7710
2026-06-30 13:15:38,23936.90,57687.60,13.41,0.8598,0.7672
2026-06-30 13:16:43,23940.45,57694.90,13.42,0.8541,0.7656
2026-06-30 13:17:48,23939.45,57703.05,13.40,0.8569,0.7650
2026-06-30 13:18:54,23940.40,57694.90,13.40,0.8542,0.7617
2026-06-30 13:19:59,23926.10,57632.15,13.44,0.8563,0.7700
2026-06-30 13:21:02,23926.55,57637.20,13.46,0.8688,0.7562
2026-06-30 13:22:07,23922.40,57618.00,13.47,0.8880,0.7446
2026-06-30 13:23:12,23919.35,57619.15,13.48,0.8900,0.7472
2026-06-30 13:24:16,23915.95,57602.40,13.48,0.8847,0.7515
2026-06-30 13:25:21,23920.40,57621.75,13.47,0.8889,0.7489
2026-06-30 13:26:26,23920.10,57623.20,13.47,0.8914,0.7512
2026-06-30 13:27:31,23933.10,57659.70,13.42,0.8682,0.7403
2026-06-30 13:28:34,23940.25,57682.25,13.40,0.8620,0.7281
2026-06-30 13:29:40,23936.55,57667.35,13.39,0.8650,0.7295
2026-06-30 13:30:46,23938.10,57666.00,13.35,0.8677,0.7337
2026-06-30 13:31:51,23936.60,57674.25,13.38,0.8665,0.7304
2026-06-30 13:32:57,23932.55,57670.65,13.37,0.8736,0.7330
2026-06-30 13:34:13,23938.10,57693.90,13.38,0.8761,0.7345
2026-06-30 13:35:36,23935.25,57682.00,13.37,0.8754,0.7352
2026-06-30 13:36:42,23938.80,57687.10,13.35,0.8778,0.7376
2026-06-30 13:37:47,23938.60,57682.05,13.36,0.8726,0.7408
2026-06-30 13:38:58,23940.50,57667.45,13.36,0.8776,0.7453
2026-06-30 13:40:03,23937.80,57656.40,13.37,0.8792,0.7476
2026-06-30 13:41:16,23937.60,57640.50,13.36,0.8845,0.7648
2026-06-30 13:42:21,23950.80,57667.00,13.31,0.8886,0.7498
2026-06-30 13:43:28,23949.50,57660.45,13.37,0.8682,0.7439
2026-06-30 13:44:33,23947.30,57656.55,13.36,0.8630,0.7442
2026-06-30 13:45:41,23938.75,57638.10,13.37,0.8704,0.7503
2026-06-30 13:46:46,23941.15,57648.50,13.37,0.8723,0.7488
2026-06-30 13:47:49,23939.30,57637.05,13.38,0.8744,0.7497
2026-06-30 13:48:55,23939.15,57636.75,13.36,0.8783,0.7473
2026-06-30 13:49:59,23940.50,57635.60,13.37,0.8776,0.7462
2026-06-30 13:51:04,23939.30,57627.50,13.36,0.8789,0.7470
2026-06-30 13:52:07,23941.05,57646.45,13.38,0.8799,0.7421
2026-06-30 13:53:14,23943.50,57658.10,13.39,0.8765,0.7240
2026-06-30 13:54:19,23946.00,57673.45,13.38,0.8725,0.7273
2026-06-30 13:55:25,23929.15,57616.55,13.40,0.8699,0.7305
2026-06-30 13:56:30,23923.05,57601.50,13.43,0.9062,0.7340
2026-06-30 13:57:45,23922.50,57591.25,13.45,0.9121,0.7369
2026-06-30 13:58:51,23921.90,57573.40,13.46,0.9036,0.7332
2026-06-30 13:59:57,23928.25,57597.95,13.47,0.8770,0.7397
2026-06-30 14:01:02,23919.00,57559.35,13.45,0.8902,0.7417
2026-06-30 14:02:06,23927.75,57600.45,13.45,0.8872,0.7390
2026-06-30 14:03:11,23908.35,57561.10,13.47,0.8958,0.7369
2026-06-30 14:04:18,23886.10,57486.15,13.51,0.8755,0.7369
2026-06-30 14:05:24,23886.50,57480.85,13.56,0.8484,0.6729
2026-06-30 14:06:30,23887.10,57473.00,13.58,0.8421,0.6776
2026-06-30 14:07:35,23892.20,57506.70,13.50,0.8409,0.6789
2026-06-30 14:08:38,23892.95,57512.80,13.50,0.8310,0.6757
2026-06-30 14:09:42,23897.50,57535.70,13.46,0.8435,0.6814
2026-06-30 14:10:45,23895.75,57536.20,13.48,0.8439,0.6879
2026-06-30 14:11:49,23889.35,57521.80,13.52,0.8489,0.6964
2026-06-30 14:12:54,23888.05,57522.50,13.54,0.8544,0.7028
2026-06-30 14:14:05,23884.60,57520.85,13.56,0.8565,0.7093
