date,open,high,low,close,volume,delivery_qty,delivery_pct
2026-03-27,608.2909465933625,612.2732113828444,586.2889579372903,588.2800903320312,7459494,4911081,65.84
2026-03-30,579.5688713459117,585.1937837590896,566.4771518780643,568.4185180664062,5494383,2803353,51.02
2026-04-01,594.3530155715782,594.3530155715782,578.4239565277838,582.6053466796875,5310511,2994084,56.38
2026-04-02,575.4372593156772,582.3066903503475,562.4948988120375,580.1661987304688,3849686,2056298,53.41
2026-04-06,581.410653002337,595.1494542251696,575.2381304922129,592.7601318359375,3018104,1304941,43.24
2026-04-07,588.5787548002761,599.729108491835,575.0888448238337,597.7379760742188,2169845,1094657,50.45
2026-04-08,618.7443702055965,640.6468257880955,618.7443702055965,633.5285034179688,3317869,1480436,44.62
2026-04-09,632.1845338014086,632.1845338014086,616.3550069956841,626.3106689453125,2021831,1048067,51.84
2026-04-10,630.5418120588838,641.1446161188377,630.5418120588838,638.6557006835938,1898558,1094727,57.66
2026-04-13,617.3008050616303,637.1623627405924,615.2599065213844,632.134765625,2083643,983350,47.19
2026-04-15,638.2076811139067,650.5029597719036,636.0672503071679,643.5339965820312,3031172,1677992,55.36
2026-04-16,648.3624856657382,660.0106223212011,641.4432884450732,649.8558349609375,3134706,1524265,48.63
2026-04-17,651.1002814208629,658.5172616113628,645.027352031468,656.3767700195312,2644531,1681454,63.58
2026-04-20,656.0781446200957,665.8346815070616,644.7784922317721,656.575927734375,2662519,1455327,54.66
2026-04-21,656.0283227430904,664.2417434311077,652.8424989293766,663.1964111328125,1597620,928146,58.1
2026-04-22,659.9608483590508,663.0968453831578,654.5847666540994,656.7750244140625,1658342,964048,58.13
2026-04-23,654.0869814672471,654.0869814672471,633.1800916486593,636.6148071289062,4493765,2482504,55.24
2026-04-24,634.026308279937,638.7054815589388,627.6049549206513,632.532958984375,2239399,1226871,54.79
2026-04-27,632.7320869421496,649.6069462033277,632.5329615490263,644.9775390625,1469955,608666,41.41
2026-04-28,642.239741793288,652.0958716399209,640.3979685990521,649.5571899414062,1967671,984751,50.05
2026-04-29,651.1002673181628,653.6887150230933,640.1490395803955,641.791748046875,1782233,1060981,59.53
2026-04-30,639.1535183262899,641.6424338960963,623.9213671919827,633.03076171875,1466637,737601,50.29
2026-05-01,633.03076171875,633.03076171875,633.03076171875,633.03076171875,0,0,0.0
2026-05-04,637.1623403326696,644.8779780476355,632.1845095488206,640.845947265625,1482763,715495,48.25
2026-05-05,640.1490896311368,648.4122772355202,634.3250514574163,644.9277954101562,1154419,595849,51.61
2026-05-06,649.1091258893688,666.0337503374044,648.1135597453666,663.1964111328125,2413898,1025279,42.47
2026-05-07,665.0382022988481,672.4551824264955,661.4541883886809,666.13330078125,2123264,1110858,52.32
2026-05-08,667.4773481725554,675.4916436562476,660.209727313391,670.0657958984375,1914787,1001397,52.3
2026-05-11,667.0293580676008,668.9209581649515,652.9918988678147,658.367919921875,2547669,951843,37.36
2026-05-12,671.1609755411904,671.907650188415,630.3427614929068,631.5872192382812,8170486,3399991,41.61
2026-05-13,634.125896635979,641.9908330753113,619.6901868863839,634.5739135742188,2815942,1098240,39.0
2026-05-14,638.7552331143169,652.4940949310552,633.5783376196736,647.317138671875,3221881,1661546,51.57
2026-05-15,647.3171685517175,657.9697392611731,642.3393374505271,653.34033203125,2003906,958915,47.85
2026-05-18,648.1135877878113,648.1135877878113,630.5916472010526,645.6744384765625,3030365,2067349,68.22
2026-05-19,647.1180279197387,657.0736898877346,644.1313293293398,649.8558349609375,3046903,1903068,62.46
2026-05-20,646.1224380455202,659.4630488995781,638.3570341479574,656.6754150390625,2402392,1674360,69.7
2026-05-21,659.0648096035575,663.7439827914146,649.4575716834308,654.4852294921875,1878182,758471,40.38
2026-05-22,653.7385915598471,656.1776802203876,646.1722517262189,647.366943359375,1415868,762678,53.87
2026-05-25,651.3491570654301,663.4950763122588,651.3491570654301,660.60791015625,1738393,939930,54.07
2026-05-26,660.6576812627945,662.9475320486367,649.8558127032995,654.236328125,1883174,986703,52.4
2026-05-27,656.0283587501361,666.0337868936123,653.7385686461599,664.7395629882812,1360823,709450,52.13
2026-05-28,664.7395629882812,664.7395629882812,664.7395629882812,664.7395629882812,0,0,0.0
2026-05-29,666.0337834837421,670.2151736495522,647.7153412166401,651.3491821289062,5298646,3420103,64.55
2026-06-01,660.060397200848,660.060397200848,641.0948730540935,643.8824462890625,4278527,952651,22.27
2026-06-02,637.2618704139185,661.2550511668838,632.1845073379633,658.7163696289062,2270486,1114067,49.07
2026-06-03,658.6167981598114,658.6167981598114,646.1722208354837,653.3900756835938,1595640,780341,48.9
2026-06-04,649.109176032295,660.7573129698316,646.6700266381613,658.6168212890625,2091666,1217548,58.21
2026-06-05,661.0559743266224,665.5360223454022,649.7064950398974,654.684326171875,1151265,610020,52.99
2026-06-08,647.1180083514996,656.526120779671,642.7374929122287,649.3580322265625,2204518,1187866,53.88
2026-06-09,654.0870139582557,665.0382425024578,653.3403392847873,663.7440185546875,1655964,935399,56.49
